,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
5207,,,,,Top 50 quality games:,Top 50:,3,41.7,-0.8,-7.5,64.6,20.3,43.8,43.8,1.8,11.9,4.4,31.9,2.0,2.2,0.0,0-0,.000,7-14,.500,0-2,.000,,,,,,,,
5208,2008,Jr,6-8,Beau Gibb,UC Santa Barbara,BW,28,14.1,-0.6,-9.1,69.6,9.7,40.0,43.2,6.4,17.0,4.0,41.5,0.7,0.7,33.3,3-5,.600,6-15,.400,0-0,.000,,,,,,,,
5209,,,,,Conf. games:,Conf. games:,14,11.6,-0.6,-10.4,71.8,6.6,33.3,40.4,1.8,17.5,0.0,24.9,0.0,0.0,50.0,2-3,.667,2-6,.333,0-0,.000,,,,,,,,
5210,,,,,Top 100 quality games:,Top 100:,6,15.8,-0.8,-9.1,53.2,13.2,25.0,30.3,8.4,25.0,4.5,45.2,2.8,0.0,50.0,1-2,.500,1-4,.250,0-0,.000,,,,,,,,
5211,,,,,Top 50 quality games:,Top 50:,3,14.2,-0.9,-8.0,40.3,14.5,0.0,12.7,5.4,28.0,9.9,21.9,5.8,0.0,66.7,1-2,.500,0-3,.000,0-0,.000,,,,,,,,
5212,2008,Sr,6-3,Dave Noel,UCF,CUSA,31,80.9,3.9,4.5,118.5,19.5,59.6,64.4,3.8,11.0,18.8,20.2,0.2,2.3,53.7,108-137,.788,92-167,.551,40-88,.455,,,,,,,,
5213,,,,,Conf. games:,Conf. games:,16,82.1,4.3,4.9,119.8,20.0,60.2,64.8,4.2,10.8,23.2,21.6,0.5,2.4,58.6,58-75,.773,44-82,.537,22-46,.478,,,,,,,,
5214,,,,,Top 100 quality games:,Top 100:,14,86.0,3.5,2.7,107.5,20.6,53.4,59.5,2.5,11.1,16.9,21.0,0.2,2.1,53.7,57-72,.792,46-88,.523,17-46,.370,,,,,,,,
5215,,,,,Top 50 quality games:,Top 50:,5,89.3,5.5,5.9,119.8,19.8,58.7,63.9,3.8,13.2,24.1,19.4,0.7,1.9,54.3,20-25,.800,15-31,.484,8-15,.533,,,,,,,,
5216,2008,Sr,6-0,Mike O'Donnell,UCF,CUSA,29,78.3,2.9,4.1,112.4,17.3,51.6,55.2,0.5,7.4,17.2,15.5,0.9,2.8,25.5,57-71,.803,31-76,.408,75-202,.371,,,,,,,,
5217,,,,,Conf. games:,Conf. games:,15,77.6,4.3,5.5,124.9,17.3,59.2,62.5,0.2,7.9,18.7,15.0,1.0,2.6,28.4,33-40,.825,19-35,.543,43-106,.406,,,,,,,,
5218,,,,,Top 100 quality games:,Top 100:,12,76.7,3.6,6.3,110.5,18.8,52.5,56.1,0.5,7.0,15.1,14.0,0.8,3.5,29.0,31-40,.775,11-36,.306,41-102,.402,,,,,,,,
5219,,,,,Top 50 quality games:,Top 50:,5,93.2,6.3,8.3,123.1,20.1,57.3,63.1,1.2,7.8,13.5,13.7,0.7,2.1,37.1,21-23,.913,4-12,.333,21-50,.420,,,,,,,,
5220,2008,Sr,6-11,Stanley Billings,UCF,CUSA,24,35.0,1.1,0.0,103.8,18.4,53.0,55.3,11.5,13.4,8.1,21.1,8.5,1.1,54.0,33-54,.611,53-100,.530,0-0,.000,,,,,,,,
5221,,,,,Conf. games:,Conf. games:,9,30.9,0.9,-2.6,96.8,18.1,51.3,54.0,11.1,11.1,4.7,24.4,7.6,0.6,79.5,18-31,.581,20-39,.513,0-0,.000,,,,,,,,
5222,,,,,Top 100 quality games:,Top 100:,11,36.6,1.2,-0.7,101.2,18.1,55.1,56.8,10.9,13.1,7.3,22.8,7.6,0.5,42.9,13-21,.619,27-49,.551,0-0,.000,,,,,,,,
5223,,,,,Top 50 quality games:,Top 50:,4,30.7,0.1,-5.1,85.5,16.8,50.0,48.6,9.3,20.1,7.1,27.7,4.2,0.0,21.4,1-3,.333,7-14,.500,0-0,.000,,,,,,,,
5224,2008,Sr,6-0,Chip Cartwright,UCF,CUSA,31,51.6,0.9,0.8,97.7,18.4,45.1,51.5,2.4,12.4,30.3,29.5,1.3,2.9,48.8,45-60,.750,48-101,.475,5-22,.227,,,,,,,,
5225,,,,,Conf. games:,Conf. games:,16,50.2,1.4,2.1,106.8,17.0,45.8,52.9,4.2,13.7,26.1,24.5,0.8,3.1,55.0,25-33,.758,23-51,.451,3-9,.333,,,,,,,,
5226,,,,,Top 100 quality games:,Top 100:,14,53.4,0.9,0.8,95.5,17.4,39.8,50.2,1.5,13.2,31.4,29.2,2.0,2.3,57.4,26-31,.839,17-41,.415,3-13,.231,,,,,,,,
5227,,,,,Top 50 quality games:,Top 50:,5,50.2,-0.0,1.2,79.8,18.6,36.7,49.6,0.0,14.5,26.8,39.8,6.5,3.4,86.7,10-13,.769,4-11,.364,1-4,.250,,,,,,,,
5228,2008,Sr,6-4,Mike Battle,UCF,CUSA,19,18.9,0.7,-0.6,104.7,16.5,58.7,60.0,2.5,13.6,6.6,22.5,0.0,1.2,20.6,9-13,.692,7-13,.538,20-50,.400,,,,,,,,
5229,,,,,Conf. games:,Conf. games:,15,28.2,0.8,-0.9,104.7,17.8,57.5,58.8,3.4,13.5,5.3,21.8,0.0,1.3,22.6,8-12,.667,5-11,.455,17-42,.405,,,,,,,,
5230,,,,,Top 100 quality games:,Top 100:,7,13.6,0.0,-4.4,84.4,17.3,47.8,45.9,2.9,15.2,8.0,21.4,0.0,0.7,8.7,0-2,.000,2-4,.500,6-19,.316,,,,,,,,
5231,,,,,Top 50 quality games:,Top 50:,2,9.3,-0.0,-6.8,82.5,15.4,62.5,62.5,6.2,12.1,0.0,40.0,0.0,0.0,0.0,0-0,.000,1-1,1.000,1-3,.333,,,,,,,,
5232,2008,So,6-5,Andre Thornton,UCF,CUSA,20,11.3,0.1,-1.6,85.2,22.5,39.1,39.6,9.4,19.5,4.2,11.1,0.0,2.9,60.9,11-28,.393,18-46,.391,0-0,.000,,,,,,,,
5233,,,,,Conf. games:,Conf. games:,9,9.8,0.5,-0.2,101.2,20.2,45.0,47.6,5.8,18.4,6.4,9.2,0.0,2.8,55.0,6-11,.545,9-20,.450,0-0,.000,,,,,,,,
5234,,,,,Top 100 quality games:,Top 100:,7,4.5,-0.4,-11.0,51.1,16.9,12.5,12.5,13.3,9.3,7.1,13.3,0.0,0.0,0.0,0-0,.000,1-8,.125,0-0,.000,,,,,,,,
5235,,,,,Top 50 quality games:,Top 50:,3,5.4,-0.0,-11.0,72.5,24.2,25.0,25.0,21.3,0.0,19.5,22.0,0.0,0.0,0.0,0-0,.000,1-4,.250,0-0,.000,,,,,,,,
5236,2008,Fr,6-7,Cordell Pope,UCF,CUSA,7,3.7,-0.0,-2.4,81.8,22.2,34.2,34.3,2.6,7.4,16.6,11.4,2.6,3.8,15.8,1-3,.333,2-5,.400,3-14,.214,,,,,,,,
5237,,,,,Conf. games:,Conf. games:,4,2.4,0.3,-0.9,89.8,31.1,31.3,33.5,7.9,0.0,37.7,12.1,0.0,7.5,25.0,1-2,.500,1-3,.333,1-5,.200,,,,,,,,
5238,,,,,Top 100 quality games:,Top 100:,1,0.3,0.3,43.1,103.0,26.0,0.0,52.6,0.0,0.0,0.0,0.0,0.0,29.1,0.0,1-2,.500,0-0,.000,0-0,.000,,,,,,,,
5239,,,,,Top 50 quality games:,Top 50:,1,1.0,0.3,43.1,103.0,26.1,0.0,52.6,0.0,0.0,0.0,0.0,0.0,29.2,0.0,1-2,.500,0-0,.000,0-0,.000,,,,,,,,
5240,2008,Fr,6-10,Kevin Love,UCLA,P12,38,74.1,6.3,14.9,127.0,27.2,59.2,64.2,15.3,28.6,13.8,14.8,5.0,1.5,63.4,193-251,.769,191-314,.608,29-82,.354,,,,,,,,
5241,,,,,Conf. games:,Conf. games:,18,76.3,6.7,14.6,126.8,27.9,59.8,64.5,16.8,30.9,12.2,15.1,4.4,1.6,65.8,96-127,.756,96-155,.619,13-38,.342,,,,,,,,
5242,,,,,Top 100 quality games:,Top 100:,28,77.1,6.8,14.5,125.2,27.5,58.4,63.7,15.2,28.4,13.8,15.4,4.5,1.5,63.2,147-191,.770,142-238,.597,23-64,.359,,,,,,,,
5243,,,,,Top 50 quality games:,Top 50:,21,79.3,7.4,15.1,126.4,27.5,59.7,64.7,15.7,27.0,12.2,15.6,5.2,1.5,61.5,110-142,.775,114-182,.626,16-49,.327,,,,,,,,
5244,2008,So,6-3,Russell Westbrook,UCLA,P12,38,84.6,3.9,6.4,109.0,22.5,49.3,53.3,5.9,8.4,24.0,19.9,0.6,2.9,38.6,105-148,.709,153-308,.497,24-75,.320,,,,,,,,
5245,,,,,Conf. games:,Conf. games:,18,86.8,4.3,5.9,109.7,22.8,51.3,54.8,7.3,7.3,19.9,20.1,0.6,3.1,31.6,46-62,.742,87-164,.530,9-32,.281,,,,,,,,
5246,,,,,Top 100 quality games:,Top 100:,28,89.2,4.1,5.8,106.6,22.2,48.1,51.6,6.6,8.0,19.6,18.7,0.4,3.1,32.7,72-102,.706,123-252,.488,18-60,.300,,,,,,,,
5247,,,,,Top 50 quality games:,Top 50:,21,89.7,4.0,5.2,104.1,22.2,46.5,49.2,7.3,8.5,17.0,17.8,0.3,2.9,26.8,44-66,.667,95-199,.477,13-47,.277,,,,,,,,
5248,2008,Jr,6-7,Luc Mbah a Moute,UCLA,P12,32,61.0,2.1,4.2,102.7,18.5,48.3,51.4,9.5,15.7,9.4,21.0,1.7,2.1,29.2,49-70,.700,110-217,.507,4-23,.174,,,,,,,,
5249,,,,,Conf. games:,Conf. games:,14,56.4,1.8,3.0,98.9,18.0,43.8,48.0,9.1,16.5,8.6,20.8,1.0,2.4,25.7,21-27,.778,46-97,.474,0-8,.000,,,,,,,,
5250,,,,,Top 100 quality games:,Top 100:,24,64.8,2.3,4.2,101.4,18.7,45.2,49.1,9.4,17.2,10.1,19.4,1.3,2.1,33.5,44-63,.698,82-172,.477,2-16,.125,,,,,,,,
5251,,,,,Top 50 quality games:,Top 50:,17,61.4,2.0,3.6,96.2,19.0,42.0,46.1,9.0,17.3,10.8,21.0,1.2,2.1,35.1,31-46,.674,52-119,.437,2-12,.167,,,,,,,,
5252,2008,Sr,6-9,Lorenzo Mata-Real,UCLA,P12,36,31.4,0.7,3.2,102.6,14.2,49.5,48.6,12.8,18.4,2.2,16.1,8.2,0.6,40.9,16-38,.421,46-93,.495,0-0,.000,,,,,,,,
5253,,,,,Conf. games:,Conf. games:,17,26.2,0.4,2.4,98.2,13.8,48.6,47.4,10.7,17.5,3.7,18.7,9.1,0.6,37.1,5-13,.385,17-35,.486,0-0,.000,,,,,,,,
5254,,,,,Top 100 quality games:,Top 100:,27,26.8,-0.1,0.9,87.0,12.3,41.2,39.6,10.1,13.7,2.9,19.8,8.5,0.6,29.4,4-15,.267,21-51,.412,0-0,.000,,,,,,,,
5255,,,,,Top 50 quality games:,Top 50:,20,23.4,-0.5,-0.4,76.3,10.1,36.0,34.7,7.2,12.1,1.8,21.9,6.7,1.0,44.0,3-11,.273,9-25,.360,0-0,.000,,,,,,,,
5256,2008,Sr,6-0,Matt Lee,UCLA,P12,10,1.4,-0.1,-2.8,70.8,25.9,37.5,35.4,0.0,5.5,24.1,32.1,0.0,5.6,12.5,0-1,.000,0-1,.000,2-7,.286,,,,,,,,
5257,,,,,Conf. games:,Conf. games:,3,0.7,-0.3,15.5,35.0,18.1,0.0,0.0,0.0,0.0,30.5,67.8,0.0,24.7,0.0,0-1,.000,0-0,.000,0-0,.000,,,,,,,,
5258,,,,,Top 100 quality games:,Top 100:,1,0.2,-0.8,0.2,0.0,45.3,0.0,0.0,0.0,0.0,0.0,67.8,0.0,30.9,0.0,0-1,.000,0-0,.000,0-0,.000,,,,,,,,
5259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,2008,Jr,6-5,DeAndre Robinson,UCLA,P12,9,1.6,-0.8,-9.4,0.0,12.0,0.0,0.0,0.0,10.1,0.0,63.3,0.0,2.6,0.0,0-0,.000,0-2,.000,0-1,.000,,,,,,,,
5261,,,,,Conf. games:,Conf. games:,2,0.4,-0.5,31.0,0.0,0.0,0.0,0.0,0.0,42.5,0.0,0.0,0.0,20.5,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
5262,,,,,Top 100 quality games:,Top 100:,2,0.3,-0.5,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
5263,,,,,Top 50 quality games:,Top 50:,1,0.2,-0.6,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
5264,2008,So,6-1,Doug Wiggins,Connecticut,BE,31,44.1,2.3,6.3,119.1,17.9,50.3,55.5,4.0,10.4,24.2,16.9,0.3,3.1,24.4,39-41,.951,38-82,.463,31-86,.360,,,,,,,,
5265,,,,,Conf. games:,Conf. games:,17,42.6,2.6,7.0,122.3,18.3,55.4,60.7,4.3,9.3,23.1,18.8,0.3,3.1,27.7,22-23,.957,19-37,.514,18-46,.391,,,,,,,,
5266,,,,,Top 100 quality games:,Top 100:,17,40.8,2.3,6.3,114.0,19.4,49.4,56.0,5.0,11.5,24.2,19.0,0.3,3.2,30.7,26-27,.963,24-45,.533,13-43,.302,,,,,,,,
5267,,,,,Top 50 quality games:,Top 50:,11,35.6,1.5,4.0,104.6,17.8,52.1,55.0,3.2,12.7,20.9,23.3,0.5,2.2,16.7,7-8,.875,13-21,.619,8-27,.296,,,,,,,,
5268,2008,Sr,6-2,Ray Barbosa,UMBC,AE,30,77.9,4.2,2.2,114.1,25.5,52.6,57.0,3.2,12.0,14.0,12.9,0.3,1.6,30.0,96-115,.835,83-168,.494,79-215,.367,,,,,,,,
5269,,,,,Conf. games:,Conf. games:,15,80.0,4.4,3.3,117.2,25.4,55.2,58.3,2.8,10.8,12.2,9.7,0.2,1.7,31.6,46-61,.754,42-74,.568,43-119,.361,,,,,,,,
5270,,,,,Top 100 quality games:,Top 100:,3,89.2,4.8,1.0,105.0,23.9,55.3,55.3,3.8,8.4,12.9,14.3,0.0,1.1,0.0,0-0,.000,8-15,.533,12-32,.375,,,,,,,,
5271,,,,,Top 50 quality games:,Top 50:,3,89.2,4.8,1.0,105.0,23.9,55.3,55.3,3.8,8.4,12.9,14.3,0.0,1.1,0.0,0-0,.000,8-15,.533,12-32,.375,,,,,,,,
5272,2008,Sr,6-3,Brian Hodges,UMBC,AE,25,55.5,3.3,0.8,111.2,25.7,49.8,54.2,4.7,9.0,11.8,11.6,0.5,1.2,31.4,69-87,.793,54-129,.419,56-148,.378,,,,,,,,
5273,,,,,Conf. games:,Conf. games:,10,44.2,2.7,-0.2,110.3,24.1,51.8,53.1,4.2,10.9,10.0,7.8,0.4,0.7,16.1,12-18,.667,28-54,.519,20-58,.345,,,,,,,,
5274,,,,,Top 100 quality games:,Top 100:,3,76.7,3.0,-2.0,90.8,28.9,42.5,45.0,5.5,5.6,13.3,13.8,0.0,1.3,35.0,8-14,.571,5-17,.294,8-23,.348,,,,,,,,
5275,,,,,Top 50 quality games:,Top 50:,3,76.7,3.0,-2.0,90.8,28.9,42.5,45.0,5.5,5.6,13.3,13.8,0.0,1.3,35.0,8-14,.571,5-17,.294,8-23,.348,,,,,,,,
5276,2008,Sr,6-8,Cavell Johnson,UMBC,AE,30,63.4,3.2,3.2,111.2,26.0,52.7,53.8,10.4,20.5,8.5,10.1,9.7,1.0,35.5,63-110,.573,156-295,.529,5-15,.333,,,,,,,,
5277,,,,,Conf. games:,Conf. games:,15,62.3,3.3,4.8,114.3,26.4,56.8,57.5,9.2,19.2,8.9,10.7,11.7,1.1,36.1,31-53,.585,79-138,.572,3-9,.333,,,,,,,,
5278,,,,,Top 100 quality games:,Top 100:,3,63.3,1.2,-5.1,85.1,22.2,33.3,36.8,5.3,11.8,12.2,7.2,1.5,0.8,33.3,5-9,.556,9-25,.360,0-2,.000,,,,,,,,
5279,,,,,Top 50 quality games:,Top 50:,3,63.3,1.2,-5.1,85.1,22.2,33.3,36.8,5.3,11.8,12.2,7.2,1.5,0.8,33.3,5-9,.556,9-25,.360,0-2,.000,,,,,,,,
5280,2008,Jr,6-10,Tyler Massey,UMBC,AE,11,1.5,-0.5,-14.0,0.0,6.9,0.0,0.0,0.0,13.4,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
5281,,,,,Conf. games:,Conf. games:,5,0.9,-0.4,-19.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
5282,,,,,Top 100 quality games:,Top 100:,2,4.2,-0.8,-12.3,0.0,12.2,0.0,0.0,0.0,25.5,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
5283,,,,,Top 50 quality games:,Top 50:,2,4.2,-0.8,-12.3,0.0,12.2,0.0,0.0,0.0,25.5,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
5284,2008,Jr,6-3,Ed Tyson,Maryland Eastern Shore,MEAC,32,91.9,2.5,-3.2,96.0,29.9,43.7,48.3,4.7,4.9,12.0,16.7,0.1,2.7,30.3,135-177,.763,146-359,.407,73-226,.323,,,,,,,,
5285,,,,,Conf. games:,Conf. games:,16,96.6,3.4,-1.2,104.5,29.0,45.4,50.8,5.8,4.7,11.8,14.7,0.0,3.1,38.2,83-109,.761,80-182,.440,33-103,.320,,,,,,,,
5286,,,,,Top 100 quality games:,Top 100:,5,86.5,1.0,-8.1,79.7,28.8,34.3,38.6,3.7,2.9,18.7,18.8,0.0,1.9,22.5,15-20,.750,17-62,.274,9-27,.333,,,,,,,,
5287,,,,,Top 50 quality games:,Top 50:,3,85.8,1.8,-4.7,83.2,27.1,34.0,40.3,2.7,2.3,10.4,15.9,0.0,2.8,30.0,12-15,.800,8-34,.235,6-16,.375,,,,,,,,
5288,2008,Sr,6-7,B.J. Nimocks,Maryland Eastern Shore,MEAC,31,41.7,0.7,-3.2,108.8,13.7,59.3,60.4,10.8,14.8,4.5,21.3,2.0,1.5,53.8,30-49,.612,51-84,.607,2-7,.286,,,,,,,,
5289,,,,,Conf. games:,Conf. games:,16,55.6,0.4,-3.5,107.0,12.7,56.3,57.4,10.1,15.8,4.5,21.2,3.2,1.5,48.2,16-27,.593,30-51,.588,1-5,.200,,,,,,,,
5290,,,,,Top 100 quality games:,Top 100:,5,28.0,1.4,-0.8,117.6,17.5,52.9,52.9,21.3,17.9,6.0,5.6,0.0,2.0,35.3,3-6,.500,9-17,.529,0-0,.000,,,,,,,,
5291,,,,,Top 50 quality games:,Top 50:,3,30.8,1.4,-4.2,112.5,16.3,45.5,50.2,20.0,12.7,9.6,9.2,0.0,0.0,18.2,2-2,1.000,5-11,.455,0-0,.000,,,,,,,,
5292,2008,Jr,6-6,Jahmal Bivins,Maryland Eastern Shore,MEAC,19,10.2,-0.3,-4.5,84.6,11.0,43.8,45.5,10.4,19.7,3.4,28.1,7.5,0.9,50.0,4-8,.500,7-16,.438,0-0,.000,,,,,,,,
5293,,,,,Conf. games:,Conf. games:,8,15.0,-0.4,-3.9,93.7,10.4,50.0,48.7,9.4,15.0,4.5,23.9,8.4,1.3,41.7,2-5,.400,6-12,.500,0-0,.000,,,,,,,,
5294,,,,,Top 100 quality games:,Top 100:,3,2.5,-0.3,-0.2,36.0,8.4,0.0,0.0,18.3,25.0,0.0,0.0,19.2,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,,,,,
5295,,,,,Top 50 quality games:,Top 50:,2,3.3,-0.4,1.5,31.9,10.5,0.0,0.0,23.1,29.4,0.0,0.0,21.7,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,,,,,
5296,2008,Fr,6-6,Denzel Jackson,Maryland Eastern Shore,MEAC,31,71.1,-0.5,-3.3,89.4,14.3,50.4,48.1,9.0,15.6,7.3,22.1,1.9,2.9,88.5,50-123,.407,67-134,.500,2-5,.400,,,,,,,,
5297,,,,,Conf. games:,Conf. games:,15,65.3,-1.3,-5.5,82.4,14.2,43.7,41.3,9.8,16.3,7.3,22.2,2.5,2.5,81.0,17-51,.333,26-59,.441,1-4,.250,,,,,,,,
5298,,,,,Top 100 quality games:,Top 100:,5,79.0,0.5,0.4,89.7,15.7,63.0,58.5,8.1,17.4,3.4,28.9,2.4,3.9,126.1,14-29,.483,13-22,.591,1-1,1.000,,,,,,,,
5299,,,,,Top 50 quality games:,Top 50:,3,67.5,-0.7,-1.0,73.5,16.5,58.3,53.7,8.0,18.9,3.7,37.2,3.2,3.5,100.0,5-12,.417,7-12,.583,0-0,.000,,,,,,,,
5300,2008,Jr,6-5,Omar Akram,Maryland Eastern Shore,MEAC,20,15.6,-0.6,-7.2,68.3,19.9,26.1,29.1,8.7,19.8,11.7,18.8,1.6,2.6,16.4,7-11,.636,16-48,.333,1-19,.053,,,,,,,,
5301,,,,,Conf. games:,Conf. games:,10,21.7,-0.6,-5.6,76.3,20.9,30.9,31.8,12.2,23.3,13.5,18.5,2.5,3.0,14.9,3-7,.429,13-35,.371,1-12,.083,,,,,,,,
5302,,,,,Top 100 quality games:,Top 100:,4,12.5,-1.2,-12.6,29.0,16.4,12.5,12.5,0.0,10.0,9.5,26.8,0.0,2.2,0.0,0-0,.000,1-5,.200,0-3,.000,,,,,,,,
5303,,,,,Top 50 quality games:,Top 50:,3,12.5,-1.5,-19.3,0.0,16.8,0.0,0.0,0.0,0.0,0.0,43.9,0.0,0.0,0.0,0-0,.000,0-2,.000,0-2,.000,,,,,,,,
5304,2008,Jr,6-9,Brandon Moore,Maryland Eastern Shore,MEAC,24,22.3,-0.8,-9.8,83.5,6.4,38.9,47.1,6.1,17.2,3.6,34.5,2.3,0.4,50.0,7-9,.778,7-18,.389,0-0,.000,,,,,,,,
5305,,,,,Conf. games:,Conf. games:,11,26.6,-1.7,-11.2,70.5,7.1,36.4,44.3,6.5,18.3,2.3,44.4,2.7,0.4,27.3,3-3,1.000,4-11,.364,0-0,.000,,,,,,,,
5306,,,,,Top 100 quality games:,Top 100:,4,14.5,0.5,-4.6,113.7,9.7,50.0,60.6,3.2,8.6,8.8,19.7,0.0,1.9,50.0,2-2,1.000,2-4,.500,0-0,.000,,,,,,,,
5307,,,,,Top 50 quality games:,Top 50:,3,20.0,1.9,-1.1,165.8,7.8,66.7,75.9,3.8,9.8,12.5,0.0,0.0,0.0,66.7,2-2,1.000,2-3,.667,0-0,.000,,,,,,,,
5308,2008,Fr,6-5,Ishmawiyl McFadden,Maryland Eastern Shore,MEAC,29,41.7,-0.9,-9.1,71.9,20.4,35.0,36.2,5.2,9.8,7.0,22.2,4.2,1.5,17.2,15-31,.484,48-142,.338,10-38,.263,,,,,,,,
5309,,,,,Conf. games:,Conf. games:,14,39.8,-0.1,-7.0,86.2,21.5,41.5,43.4,5.5,11.3,7.0,19.7,5.4,1.4,23.9,12-21,.571,29-73,.397,5-15,.333,,,,,,,,
5310,,,,,Top 100 quality games:,Top 100:,5,53.5,-2.7,-15.8,44.2,23.9,21.8,22.4,4.3,10.5,14.6,32.3,1.8,0.5,17.9,2-7,.286,7-30,.233,1-9,.111,,,,,,,,
5311,,,,,Top 50 quality games:,Top 50:,3,66.7,-2.7,-16.3,47.8,26.1,26.6,26.9,5.8,10.3,11.8,34.4,2.2,0.0,9.4,1-3,.333,7-25,.280,1-7,.143,,,,,,,,
5312,2008,So,6-8,Milutin Mirjacic,Maryland Eastern Shore,MEAC,24,29.3,-1.4,-8.6,72.1,9.1,31.5,34.6,4.6,10.2,2.9,23.6,0.6,2.2,14.8,6-8,.750,17-43,.395,0-11,.000,,,,,,,,
5313,,,,,Conf. games:,Conf. games:,9,24.5,-1.1,-7.2,85.8,8.7,33.3,36.7,5.1,9.9,1.3,13.2,0.7,3.1,16.7,3-4,.750,8-18,.444,0-6,.000,,,,,,,,
5314,,,,,Top 100 quality games:,Top 100:,5,42.0,-1.0,-7.5,75.2,10.3,46.2,46.6,4.4,10.4,0.0,31.7,0.0,2.7,15.4,1-2,.500,6-11,.545,0-2,.000,,,,,,,,
5315,,,,,Top 50 quality games:,Top 50:,3,30.8,-0.8,-6.8,78.4,4.0,50.0,50.0,5.0,9.5,0.0,37.1,0.0,1.5,0.0,0-0,.000,1-2,.500,0-0,.000,,,,,,,,
5316,2008,So,6-4,Danijel Krleski,Maryland Eastern Shore,MEAC,14,3.5,0.2,-3.8,113.4,15.7,77.3,71.1,2.1,5.2,12.5,24.5,0.0,0.0,18.2,0-2,.000,4-4,1.000,3-7,.429,,,,,,,,
5317,,,,,Conf. games:,Conf. games:,7,3.3,-0.1,-12.2,71.7,23.7,58.3,50.4,0.0,11.4,12.4,36.0,0.0,0.0,33.3,0-2,.000,2-2,1.000,1-4,.250,,,,,,,,
5318,,,,,Top 100 quality games:,Top 100:,3,2.5,1.0,16.7,300.0,4.6,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,1-1,1.000,,,,,,,,
5319,,,,,Top 50 quality games:,Top 50:,2,3.3,1.2,22.6,300.0,3.2,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,1-1,1.000,,,,,,,,
5320,2008,Sr,6-4,Tim Blackwell,UMKC,Sum,29,85.9,2.2,-1.0,104.9,19.2,49.8,54.8,1.9,8.0,17.4,19.0,0.5,1.4,39.3,85-110,.773,60-156,.385,53-124,.427,,,,,,,,
5321,,,,,Conf. games:,Conf. games:,18,89.9,1.7,-2.5,100.3,20.3,46.3,52.7,1.5,8.6,17.6,20.2,0.2,1.2,36.4,58-68,.853,43-113,.381,29-74,.392,,,,,,,,
5322,,,,,Top 100 quality games:,Top 100:,6,73.2,1.8,-2.3,102.2,16.8,51.7,52.5,2.7,4.7,11.1,19.0,1.1,1.4,10.2,4-6,.667,8-29,.276,15-30,.500,,,,,,,,
5323,,,,,Top 50 quality games:,Top 50:,2,49.2,0.9,-3.9,96.5,14.8,53.6,53.5,1.8,4.5,13.6,25.6,2.0,0.9,14.3,1-2,.500,0-5,.000,5-9,.556,,,,,,,,
5324,2008,Sr,6-6,Brent Stephens,UMKC,Sum,20,39.3,1.3,-3.5,97.4,22.5,41.1,47.2,4.3,12.5,14.4,15.0,0.7,1.2,40.5,48-64,.750,32-100,.320,22-58,.379,,,,,,,,
5325,,,,,Conf. games:,Conf. games:,9,21.0,0.4,-5.9,90.7,22.6,31.9,42.3,3.9,11.5,19.3,16.9,0.0,1.9,48.9,19-23,.826,9-32,.281,4-15,.267,,,,,,,,
5326,,,,,Top 100 quality games:,Top 100:,4,38.9,4.0,3.3,109.6,26.8,50.0,56.2,5.0,13.9,6.7,14.2,0.0,2.2,40.4,16-19,.842,13-29,.448,7-18,.389,,,,,,,,
5327,,,,,Top 50 quality games:,Top 50:,3,74.2,3.6,2.1,103.3,24.6,47.4,53.2,3.6,15.0,5.4,15.3,0.0,2.5,34.2,11-13,.846,9-21,.429,6-17,.353,,,,,,,,
5328,2008,Jr,6-9,Brian Gettinger,UMKC,Sum,29,44.2,0.7,-3.3,99.9,18.1,47.4,49.2,6.8,11.3,11.6,17.2,4.2,1.3,19.1,19-29,.655,15-52,.288,38-100,.380,,,,,,,,
5329,,,,,Conf. games:,Conf. games:,18,52.7,1.1,-2.0,104.1,18.2,51.4,53.0,7.8,11.8,10.2,17.6,4.4,1.4,25.7,17-27,.630,9-39,.231,30-66,.455,,,,,,,,
