,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
134,,,,,Top 100 quality games:,Top 100:,4,51.3,-0.6,-4.9,84.2,8.8,55.6,52.7,3.7,17.1,4.9,29.7,2.3,0.7,55.6,2-5,.400,5-9,.556,0-0,.000,,,,
135,,,,,Top 50 quality games:,Top 50:,1,50.0,-2.0,-2.3,54.4,13.8,50.0,50.8,4.5,14.6,15.4,53.1,4.7,2.4,100.0,1-2,.500,1-2,.500,0-0,.000,,,,
136,2010,Sr,6-3,Jonathan Boyd,Alcorn St.,SWAC,31,72.4,0.5,-2.6,91.4,20.1,47.0,49.9,1.5,7.8,11.1,20.8,0.3,3.1,21.2,50-67,.746,39-116,.336,73-200,.365,,,,
137,,,,,Conf. games:,Conf. games:,18,72.3,0.2,-3.6,88.6,21.9,44.9,48.7,2.2,7.5,10.8,22.4,0.4,3.2,27.7,38-52,.731,20-69,.290,43-119,.361,,,,
138,,,,,Top 100 quality games:,Top 100:,6,64.6,1.9,-0.5,102.3,18.0,54.2,54.2,1.2,6.5,13.6,16.2,0.0,1.9,3.4,1-2,.500,8-19,.421,16-40,.400,,,,
139,,,,,Top 50 quality games:,Top 50:,3,59.2,1.9,1.2,96.4,19.6,53.7,53.7,1.3,4.3,27.8,18.5,0.0,2.9,0.0,0-0,.000,4-11,.364,7-16,.438,,,,
140,2010,Jr,6-8,JaMarkus Holt,Alcorn St.,SWAC,20,43.3,0.1,-6.8,78.3,28.6,38.3,41.0,13.7,20.4,8.2,20.8,4.5,1.2,44.9,52-102,.510,87-224,.388,0-3,.000,,,,
141,,,,,Conf. games:,Conf. games:,8,29.2,0.0,-6.5,81.0,28.9,42.2,42.2,14.6,24.1,17.0,21.0,3.1,1.5,54.2,18-45,.400,35-83,.422,0-0,.000,,,,
142,,,,,Top 100 quality games:,Top 100:,6,76.7,-0.5,-7.4,69.5,26.9,32.5,34.8,11.9,16.0,3.2,17.3,6.9,0.5,41.0,15-34,.441,27-81,.333,0-2,.000,,,,
143,,,,,Top 50 quality games:,Top 50:,3,83.3,-1.2,-7.6,61.9,26.2,32.5,33.3,9.0,17.3,7.2,19.6,8.0,0.5,42.5,6-17,.353,13-39,.333,0-1,.000,,,,
144,2010,Sr,6-1,Brandon Rogers,Alcorn St.,SWAC,26,42.9,-0.5,-8.4,80.1,19.6,44.6,50.7,3.8,8.9,12.3,32.7,0.0,1.9,48.8,46-63,.730,41-89,.461,11-40,.275,,,,
145,,,,,Conf. games:,Conf. games:,18,53.4,-0.4,-7.5,83.7,19.5,44.5,51.9,3.3,9.6,10.2,30.5,0.0,2.2,61.5,41-56,.732,30-62,.484,7-29,.241,,,,
146,,,,,Top 100 quality games:,Top 100:,4,25.4,-2.3,-14.5,38.0,19.4,25.0,25.0,6.0,8.3,15.0,50.9,0.0,2.5,0.0,0-0,.000,2-10,.200,1-4,.250,,,,
147,,,,,Top 50 quality games:,Top 50:,2,21.7,-3.7,-11.4,5.2,10.2,0.0,0.0,3.5,3.9,0.0,38.9,0.0,2.0,0.0,0-0,.000,0-3,.000,0-1,.000,,,,
148,2010,So,6-3,Corey Anthony,Alcorn St.,SWAC,26,21.8,-0.5,-7.7,75.0,16.0,39.8,41.8,4.9,12.9,8.4,26.7,1.4,1.2,29.7,10-19,.526,15-36,.417,7-28,.250,,,,
149,,,,,Conf. games:,Conf. games:,15,27.9,-0.3,-6.0,87.0,16.2,53.3,53.2,6.3,13.7,8.2,29.5,1.4,1.1,26.1,6-12,.500,14-27,.519,7-19,.368,,,,
150,,,,,Top 100 quality games:,Top 100:,5,12.9,-0.6,-10.3,54.9,15.6,14.3,26.7,3.0,22.9,7.1,20.8,2.9,0.0,71.4,3-5,.600,1-4,.250,0-3,.000,,,,
151,,,,,Top 50 quality games:,Top 50:,3,13.3,-0.2,-5.5,74.3,11.2,50.0,50.8,0.0,31.8,0.0,28.7,6.3,0.0,100.0,1-2,.500,1-1,1.000,0-1,.000,,,,
152,2010,Jr,5-8,Derrick Blackwell,Alcorn St.,SWAC,27,24.3,-1.1,-10.8,58.1,20.7,31.7,37.4,0.7,7.0,30.9,45.2,0.3,2.8,34.9,15-22,.682,8-36,.222,8-27,.296,,,,
153,,,,,Conf. games:,Conf. games:,18,31.0,-1.3,-10.7,55.9,19.8,28.1,32.3,0.9,7.1,29.8,43.1,0.4,3.1,27.1,8-13,.615,6-27,.222,5-21,.238,,,,
154,,,,,Top 100 quality games:,Top 100:,4,11.7,-1.7,-24.5,13.9,24.5,0.0,0.0,0.0,3.6,36.6,73.4,0.0,0.0,0.0,0-0,.000,0-3,.000,0-1,.000,,,,
155,,,,,Top 50 quality games:,Top 50:,2,5.0,-1.3,-52.7,0.0,49.2,0.0,0.0,0.0,0.0,0.0,86.9,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,
156,2010,Sr,6-7,Gifford Blakely,Alcorn St.,SWAC,3,2.0,0.3,-6.0,101.2,15.3,80.0,70.0,8.2,21.2,0.0,27.5,0.0,0.0,60.0,1-3,.333,4-5,.800,0-0,.000,,,,
157,,,,,Top 100 quality games:,Top 100:,2,8.3,0.6,-6.3,115.0,8.7,100.0,86.3,0.0,20.3,0.0,28.8,0.0,0.0,33.3,0-1,.000,3-3,1.000,0-0,.000,,,,
158,,,,,Top 50 quality games:,Top 50:,1,6.7,0.6,-8.1,116.7,7.3,100.0,67.8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0-1,.000,1-1,1.000,0-0,.000,,,,
159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2010,Sr,6-2,Matthew Wilson,American,Pat,26,21.1,0.1,-5.6,98.2,14.0,48.1,56.2,5.2,11.3,17.6,28.3,0.4,0.9,129.6,23-35,.657,13-27,.481,0-0,.000,,,,
161,,,,,Conf. games:,Conf. games:,14,18.8,-0.0,-9.3,95.9,13.7,66.7,73.8,6.2,8.6,11.0,41.8,0.0,0.0,122.2,9-11,.818,6-9,.667,0-0,.000,,,,
162,,,,,Top 100 quality games:,Top 100:,2,20.0,-2.5,-11.0,27.2,14.0,0.0,0.0,0.0,10.4,26.3,18.3,0.0,0.0,50.0,0-2,.000,0-4,.000,0-0,.000,,,,
163,,,,,Top 50 quality games:,Top 50:,2,30.0,-2.5,-11.0,26.5,13.7,0.0,0.0,0.0,9.7,28.6,18.4,0.0,0.0,50.0,0-2,.000,0-4,.000,0-0,.000,,,,
164,2010,Sr,6-1,Kellen Brand,Appalachian St.,SC,34,73.5,2.5,-0.3,107.5,21.4,51.6,56.8,4.9,8.2,12.9,21.4,0.1,1.5,43.5,97-124,.782,93-189,.492,36-96,.375,,,,
165,,,,,Conf. games:,Conf. games:,18,71.8,2.4,-1.5,108.7,22.0,50.0,56.2,5.2,8.7,12.0,21.4,0.2,1.0,44.7,55-68,.809,49-102,.480,18-50,.360,,,,
166,,,,,Top 100 quality games:,Top 100:,6,76.3,1.3,0.6,95.2,16.8,36.0,43.7,3.8,9.3,17.6,19.7,0.0,2.6,30.2,12-13,.923,8-30,.267,5-13,.385,,,,
167,,,,,Top 50 quality games:,Top 50:,2,77.5,-2.6,-2.6,57.9,17.5,16.7,23.2,3.9,9.4,24.6,29.4,0.0,4.1,16.7,2-2,1.000,2-10,.200,0-2,.000,,,,
168,2010,Sr,6-6,Josh Hunter,Appalachian St.,SC,34,53.0,1.5,-0.7,106.8,18.9,51.3,53.9,14.1,17.9,9.3,20.0,1.1,1.5,68.9,61-104,.587,76-148,.514,1-3,.333,,,,
169,,,,,Conf. games:,Conf. games:,18,56.8,2.3,0.3,116.2,20.2,57.0,59.7,18.8,15.5,8.1,20.1,0.9,1.8,76.7,42-66,.636,49-85,.576,0-1,.000,,,,
170,,,,,Top 100 quality games:,Top 100:,6,55.9,-0.4,-3.3,80.0,15.1,38.0,37.5,8.6,19.5,7.9,20.9,0.8,0.9,48.0,4-12,.333,8-24,.333,1-1,1.000,,,,
171,,,,,Top 50 quality games:,Top 50:,2,37.5,-3.9,-9.6,15.6,7.3,0.0,0.0,0.0,23.2,7.8,58.1,0.0,0.0,100.0,0-1,.000,0-1,.000,0-0,.000,,,,
172,2010,Sr,5-10,Ryann Abraham,Appalachian St.,SC,34,46.7,1.3,2.0,107.4,18.4,51.1,56.0,1.2,8.6,24.0,24.4,0.9,3.3,53.0,51-71,.718,34-71,.479,23-63,.365,,,,
173,,,,,Conf. games:,Conf. games:,18,43.8,1.4,2.4,114.9,17.3,48.5,55.4,0.4,8.7,21.9,19.6,0.8,3.2,61.5,30-40,.750,15-37,.405,11-28,.393,,,,
174,,,,,Top 100 quality games:,Top 100:,6,50.2,1.2,-0.5,94.3,20.8,56.5,56.8,1.0,4.7,23.6,31.4,0.9,2.0,22.6,4-7,.571,7-11,.636,7-20,.350,,,,
175,,,,,Top 50 quality games:,Top 50:,2,46.3,1.2,0.8,93.5,21.4,80.0,80.0,0.0,6.3,20.6,40.3,0.0,1.7,0.0,0-0,.000,2-4,.500,4-6,.667,,,,
176,2010,Sr,6-9,Tyler Webb,Appalachian St.,SC,29,18.2,0.3,-1.2,106.4,11.6,59.5,58.3,4.7,13.9,4.4,22.8,0.4,2.2,21.4,4-9,.444,10-20,.500,10-22,.455,,,,
177,,,,,Conf. games:,Conf. games:,13,13.8,0.2,-6.2,107.8,10.5,56.3,56.0,6.8,8.8,1.7,22.8,0.0,0.0,12.5,1-2,.500,3-6,.500,4-10,.400,,,,
178,,,,,Top 100 quality games:,Top 100:,6,26.1,0.5,2.5,98.6,15.9,57.1,58.0,1.8,14.5,3.6,24.2,1.8,1.9,35.7,3-5,.600,2-7,.286,4-7,.571,,,,
179,,,,,Top 50 quality games:,Top 50:,2,32.5,-0.2,-0.8,74.8,18.0,66.7,66.7,0.0,22.3,0.0,40.9,5.1,0.0,0.0,0-0,.000,1-3,.333,2-3,.667,,,,
180,2010,Sr,6-4,A.J. Highsmith,Appalachian St.,SC,20,4.7,0.4,-1.0,147.8,9.4,68.2,71.1,2.0,8.3,5.6,9.8,0.0,0.0,18.2,2-2,1.000,0-0,.000,5-11,.455,,,,
181,,,,,Conf. games:,Conf. games:,10,3.8,0.6,4.5,180.9,10.6,112.5,111.1,0.0,16.2,6.7,20.7,0.0,0.0,50.0,2-2,1.000,0-0,.000,3-4,.750,,,,
182,,,,,Top 100 quality games:,Top 100:,3,4.5,0.1,-9.8,89.7,15.5,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,1-4,.250,,,,
183,,,,,Top 50 quality games:,Top 50:,2,11.3,-1.4,-19.8,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-2,.000,,,,
184,2010,Sr,5-10,Nic Wise,Arizona,P12,31,80.4,3.6,5.6,106.0,23.8,46.0,54.4,0.9,10.6,22.0,17.5,0.2,3.1,46.3,137-156,.878,80-198,.404,50-139,.360,,,,
185,,,,,Conf. games:,Conf. games:,18,82.5,2.9,4.1,99.5,23.1,43.2,51.7,1.3,10.4,19.0,20.0,0.2,3.2,49.5,76-91,.835,36-106,.340,29-78,.372,,,,
186,,,,,Top 100 quality games:,Top 100:,20,78.2,3.5,5.3,103.0,24.6,45.7,54.0,0.8,11.5,22.0,18.6,0.2,2.9,47.4,86-100,.860,47-129,.364,33-82,.402,,,,
187,,,,,Top 50 quality games:,Top 50:,11,78.9,2.6,4.0,94.3,24.4,35.5,46.8,0.7,10.8,19.6,16.9,0.0,3.0,47.9,53-58,.914,25-76,.329,12-45,.267,,,,
188,2010,So,6-6,D.J. Shumpert,Arizona,P12,10,1.7,-0.1,-8.1,59.7,24.3,0.0,25.6,23.7,16.3,16.2,45.8,0.0,2.8,200.0,2-4,.500,0-2,.000,0-0,.000,,,,
189,,,,,Conf. games:,Conf. games:,3,0.5,-0.4,-32.6,0.0,24.7,0.0,0.0,0.0,0.0,0.0,59.8,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,
190,,,,,Top 100 quality games:,Top 100:,6,1.7,-0.2,-1.9,59.3,21.1,0.0,34.5,9.2,24.4,12.6,39.9,0.0,4.2,400.0,2-4,.500,0-1,.000,0-0,.000,,,,
191,,,,,Top 50 quality games:,Top 50:,4,1.6,0.1,-1.6,84.6,23.7,0.0,51.3,17.5,16.1,0.0,35.2,0.0,0.0,200.0,2-2,1.000,0-1,.000,0-0,.000,,,,
192,2010,Sr,6-1,Derek Glasser,Arizona St.,P12,33,82.4,3.5,4.9,109.0,20.7,45.6,54.9,0.9,8.2,30.2,20.8,0.5,2.2,54.4,113-131,.863,47-131,.359,42-110,.382,,,,
193,,,,,Conf. games:,Conf. games:,18,81.7,2.5,3.0,99.8,20.5,39.5,50.2,0.9,8.9,26.9,21.3,0.6,2.0,54.3,61-70,.871,21-70,.300,20-59,.339,,,,
194,,,,,Top 100 quality games:,Top 100:,16,80.8,2.8,4.2,99.5,22.3,42.5,52.0,1.3,9.5,25.9,20.9,0.2,2.3,54.8,58-69,.841,22-70,.314,21-56,.375,,,,
195,,,,,Top 50 quality games:,Top 50:,8,76.6,0.9,0.0,82.9,21.3,31.4,42.2,0.5,11.4,25.5,21.8,0.0,1.0,47.5,24-28,.857,11-37,.297,5-22,.227,,,,
196,2010,Sr,6-10,Eric Boateng,Arizona St.,P12,33,68.2,2.4,3.5,105.8,19.3,66.5,64.4,11.7,21.1,7.7,25.5,3.4,1.4,60.8,58-107,.542,117-176,.665,0-0,.000,,,,
197,,,,,Conf. games:,Conf. games:,18,71.5,2.4,3.7,105.7,18.2,66.0,62.4,9.6,22.6,9.4,22.6,4.3,1.1,51.5,24-53,.453,68-103,.660,0-0,.000,,,,
198,,,,,Top 100 quality games:,Top 100:,16,71.3,1.8,0.5,95.5,19.8,63.5,61.5,10.0,22.0,9.2,30.3,3.1,0.6,55.3,24-47,.511,54-85,.635,0-0,.000,,,,
199,,,,,Top 50 quality games:,Top 50:,8,70.9,-0.5,-3.5,70.9,21.4,51.2,51.9,8.2,21.8,6.9,40.2,2.4,0.6,39.5,9-17,.529,22-43,.512,0-0,.000,,,,
200,2010,Sr,6-3,Jerren Shipp,Arizona St.,P12,30,34.8,1.2,3.6,107.3,16.8,51.4,55.5,5.8,11.9,8.0,15.8,0.8,2.4,35.6,28-37,.757,34-57,.596,13-47,.277,,,,
201,,,,,Conf. games:,Conf. games:,17,37.1,1.3,2.4,106.5,17.9,50.0,54.8,6.3,13.3,8.5,14.8,0.0,1.7,39.7,19-25,.760,21-38,.553,7-25,.280,,,,
202,,,,,Top 100 quality games:,Top 100:,14,32.5,1.1,1.9,104.9,16.7,55.2,58.0,3.8,6.8,4.6,16.5,0.6,1.5,31.3,11-15,.733,13-26,.500,9-22,.409,,,,
203,,,,,Top 50 quality games:,Top 50:,7,30.9,1.4,6.0,113.0,14.7,73.7,70.9,6.2,9.0,2.7,21.6,0.0,1.9,31.6,3-6,.500,5-11,.455,6-8,.750,,,,
204,2010,So,6-8,Taylor Rohde,Arizona St.,P12,30,19.5,0.5,-1.6,105.3,15.2,53.3,54.4,7.2,10.1,3.3,13.1,0.5,1.0,77.8,19-35,.543,24-40,.600,0-5,.000,,,,
205,,,,,Conf. games:,Conf. games:,16,15.6,0.2,-4.6,102.7,9.7,50.0,47.5,7.0,3.2,5.5,11.8,1.0,0.6,66.7,3-8,.375,6-11,.545,0-1,.000,,,,
206,,,,,Top 100 quality games:,Top 100:,14,19.1,0.5,-2.0,110.3,9.8,53.8,57.9,5.3,7.4,3.5,16.0,1.0,0.5,69.2,6-9,.667,7-13,.538,0-0,.000,,,,
207,,,,,Top 50 quality games:,Top 50:,6,14.4,0.9,2.5,118.8,13.4,50.0,59.0,8.1,5.5,5.2,10.3,2.4,0.0,116.7,5-7,.714,3-6,.500,0-0,.000,,,,
208,2010,Sr,6-5,Tavaris Washington,Arkansas Pine Bluff,SWAC,32,66.5,1.1,2.2,97.4,19.4,59.2,61.4,5.3,14.8,17.3,29.9,2.2,3.6,60.7,76-116,.655,107-166,.645,4-25,.160,,,,
209,,,,,Conf. games:,Conf. games:,16,70.1,1.1,3.3,103.1,18.5,63.2,63.5,6.0,14.7,16.4,27.0,2.8,3.6,59.1,40-65,.615,65-97,.670,3-13,.231,,,,
210,,,,,Top 100 quality games:,Top 100:,11,59.3,1.2,1.4,93.4,18.9,53.7,57.3,2.9,12.9,17.8,29.6,1.3,3.6,64.8,23-35,.657,29-47,.617,0-7,.000,,,,
211,,,,,Top 50 quality games:,Top 50:,7,57.9,1.2,0.4,88.4,20.1,48.5,54.5,3.2,11.5,11.7,28.9,1.3,4.0,93.9,20-31,.645,16-28,.571,0-5,.000,,,,
212,2010,Sr,6-8,Lebaron Weathers,Arkansas Pine Bluff,SWAC,33,54.9,1.1,0.9,94.7,24.2,45.9,48.8,8.8,25.1,6.7,17.8,7.1,0.6,27.5,54-80,.675,90-200,.450,29-91,.319,,,,
213,,,,,Conf. games:,Conf. games:,17,53.7,1.1,1.7,101.3,22.8,50.7,52.2,9.1,23.6,8.5,16.0,7.9,0.5,33.6,28-48,.583,47-99,.475,17-44,.386,,,,
214,,,,,Top 100 quality games:,Top 100:,11,57.5,1.2,-0.5,86.7,24.6,41.6,44.3,7.8,27.0,5.2,19.6,4.9,0.7,15.9,13-17,.765,31-75,.413,9-32,.281,,,,
215,,,,,Top 50 quality games:,Top 50:,7,58.6,2.6,3.1,98.3,24.6,45.0,48.7,8.1,25.6,5.2,14.6,5.9,1.1,24.3,13-17,.765,21-48,.438,7-22,.318,,,,
216,2010,Sr,6-2,Terrance Calvin,Arkansas Pine Bluff,SWAC,33,81.5,1.0,-1.6,91.9,22.0,36.9,47.2,5.4,12.1,26.7,25.3,0.0,2.3,54.4,129-156,.827,100-265,.377,4-22,.182,,,,
217,,,,,Conf. games:,Conf. games:,17,80.7,1.2,-0.6,97.0,23.7,37.4,49.9,6.3,12.5,32.7,25.6,0.0,2.9,68.9,87-104,.837,52-135,.385,3-16,.188,,,,
218,,,,,Top 100 quality games:,Top 100:,11,86.1,1.4,-2.2,87.7,20.7,39.2,46.3,4.6,9.8,19.5,26.0,0.0,1.7,32.1,30-34,.882,40-101,.396,1-5,.200,,,,
219,,,,,Top 50 quality games:,Top 50:,7,85.7,0.3,-3.9,77.9,20.2,31.7,40.2,3.8,11.2,20.0,28.0,0.0,1.7,34.9,19-22,.864,20-60,.333,0-3,.000,,,,
220,2010,Sr,6-7,Tyree Glass,Arkansas Pine Bluff,SWAC,32,49.2,0.7,-2.5,90.5,24.5,46.6,51.8,7.9,12.8,10.1,24.3,3.0,1.3,88.8,96-158,.608,77-156,.494,4-22,.182,,,,
221,,,,,Conf. games:,Conf. games:,17,46.6,0.6,-0.4,94.6,24.8,52.8,55.0,8.7,15.2,8.4,22.6,4.2,1.8,102.2,52-92,.565,46-83,.554,1-7,.143,,,,
222,,,,,Top 100 quality games:,Top 100:,10,55.2,1.3,-3.4,88.5,24.4,44.5,49.5,8.1,10.7,12.9,25.5,1.4,0.7,57.5,27-42,.643,28-58,.483,3-15,.200,,,,
223,,,,,Top 50 quality games:,Top 50:,6,44.6,1.8,-2.9,93.4,24.5,47.5,51.5,8.2,10.3,21.2,25.1,2.6,0.9,40.0,11-16,.688,16-32,.500,2-8,.250,,,,
224,2010,Sr,6-6,George Davis,Arkansas Pine Bluff,SWAC,33,42.8,0.4,-1.9,97.1,16.7,48.9,49.6,11.5,16.9,5.9,18.3,3.2,1.8,35.0,25-49,.510,61-126,.484,5-14,.357,,,,
225,,,,,Conf. games:,Conf. games:,17,45.9,0.5,-1.4,100.4,18.0,49.4,50.6,11.7,17.9,5.3,15.8,2.5,1.6,38.9,19-35,.543,43-82,.524,1-8,.125,,,,
226,,,,,Top 100 quality games:,Top 100:,11,42.7,-0.3,-3.5,80.0,15.1,38.8,38.8,11.6,14.5,8.1,24.6,3.6,2.2,20.0,3-8,.375,14-38,.368,1-2,.500,,,,
227,,,,,Top 50 quality games:,Top 50:,7,49.6,0.1,-1.8,83.4,14.7,37.1,37.5,11.1,14.3,9.8,20.2,4.6,2.6,16.1,2-5,.400,10-29,.345,1-2,.500,,,,
228,2010,Fr,6-5,Stephan Collins,Arkansas Pine Bluff,SWAC,29,14.2,-0.6,-9.1,71.9,9.6,47.6,47.1,4.3,4.9,4.4,38.6,1.2,0.6,23.8,2-5,.400,7-15,.467,2-6,.333,,,,
229,,,,,Conf. games:,Conf. games:,14,11.4,-1.0,-13.2,41.8,9.1,21.4,23.7,1.5,7.0,7.0,47.2,1.4,0.7,42.9,1-3,.333,0-4,.000,1-3,.333,,,,
230,,,,,Top 100 quality games:,Top 100:,11,19.5,0.2,-4.7,100.8,9.2,53.8,53.8,7.6,2.9,2.5,22.2,1.3,0.7,0.0,0-0,.000,7-11,.636,0-2,.000,,,,
231,,,,,Top 50 quality games:,Top 50:,7,21.8,1.9,0.1,162.3,6.2,75.0,75.0,6.7,1.9,3.9,0.0,1.8,1.0,0.0,0-0,.000,6-8,.750,0-0,.000,,,,
232,2010,So,6-0,Antoni Lasker,Arkansas Pine Bluff,SWAC,9,2.7,-0.8,-15.3,30.7,10.8,50.0,50.0,0.0,3.2,5.6,75.6,0.0,0.0,0.0,0-0,.000,1-1,1.000,0-1,.000,,,,
233,,,,,Conf. games:,Conf. games:,6,3.9,-0.9,-16.1,36.0,11.9,50.0,50.0,0.0,4.2,7.3,71.5,0.0,0.0,0.0,0-0,.000,1-1,1.000,0-1,.000,,,,
234,,,,,Top 100 quality games:,Top 100:,2,1.1,-0.7,-13.1,0.0,11.6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
235,,,,,Top 50 quality games:,Top 50:,1,0.4,-0.3,-3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
236,2010,Sr,6-9,Hugh Barnett,Arkansas Pine Bluff,SWAC,17,4.1,-0.1,-11.1,71.3,27.5,35.7,44.6,12.7,14.9,4.2,34.8,8.4,0.0,92.9,8-13,.615,5-14,.357,0-0,.000,,,,
237,,,,,Conf. games:,Conf. games:,9,3.9,0.0,-4.7,86.0,28.1,42.9,49.1,13.1,12.5,0.0,22.6,12.7,0.0,157.1,6-11,.545,3-7,.429,0-0,.000,,,,
238,,,,,Top 100 quality games:,Top 100:,7,6.1,-0.1,-12.7,65.2,22.5,28.6,37.7,12.1,13.8,7.9,38.2,4.2,0.0,28.6,2-2,1.000,2-7,.286,0-0,.000,,,,
239,,,,,Top 50 quality games:,Top 50:,6,7.5,-0.2,-13.0,60.8,21.9,20.0,33.6,9.8,11.1,10.1,38.5,5.1,0.0,40.0,2-2,1.000,1-5,.200,0-0,.000,,,,
240,2010,-,-,Vince Martin,Arkansas Pine Bluff,SWAC,9,4.1,-0.0,-4.6,74.6,23.3,30.0,31.3,12.7,10.6,16.7,18.3,2.1,2.2,25.0,2-5,.400,3-10,.300,2-10,.200,,,,
241,,,,,Conf. games:,Conf. games:,1,0.1,-0.3,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
242,,,,,Top 100 quality games:,Top 100:,8,12.3,-0.0,-4.6,73.9,23.5,30.0,31.3,12.1,11.5,16.5,18.3,2.1,2.2,25.0,2-5,.400,3-10,.300,2-10,.200,,,,
243,,,,,Top 50 quality games:,Top 50:,6,15.7,0.4,0.4,84.9,24.4,33.3,34.4,11.7,10.6,22.3,11.0,2.4,2.7,27.8,2-5,.400,3-10,.300,2-8,.250,,,,
244,2010,So,5-11,Courtney Fortson,Arkansas,SEC,18,46.3,3.4,1.0,91.6,35.3,40.7,48.3,4.7,12.8,36.0,24.2,0.5,2.3,50.9,104-137,.759,72-189,.381,25-80,.313,,,,
245,,,,,Conf. games:,Conf. games:,16,82.8,3.5,1.1,92.0,35.4,40.4,48.3,4.7,13.7,37.0,24.5,0.6,2.3,51.2,94-123,.764,64-169,.379,22-71,.310,,,,
246,,,,,Top 100 quality games:,Top 100:,14,60.9,3.2,0.0,89.0,35.2,40.1,47.5,4.3,11.1,37.3,24.5,0.6,2.2,50.5,78-105,.743,55-147,.374,19-61,.311,,,,
247,,,,,Top 50 quality games:,Top 50:,6,63.1,3.0,-1.2,85.3,35.3,38.0,45.1,4.3,11.7,32.8,24.2,1.4,2.2,44.0,33-44,.750,23-70,.329,10-30,.333,,,,
248,2010,Sr,6-9,Mike Washington,Arkansas,SEC,29,56.8,2.5,2.3,103.9,24.7,50.8,54.8,9.1,18.1,6.4,15.9,5.1,1.4,63.0,104-160,.650,120-228,.526,6-26,.231,,,,
249,,,,,Conf. games:,Conf. games:,15,62.0,2.6,2.0,103.3,21.9,47.2,52.5,10.1,19.4,3.5,14.4,4.5,1.1,64.5,53-80,.662,57-115,.496,1-9,.111,,,,
250,,,,,Top 100 quality games:,Top 100:,18,60.9,2.5,1.8,100.5,24.2,47.8,53.4,8.7,18.5,4.7,16.8,3.8,1.4,60.5,66-95,.695,72-143,.503,2-14,.143,,,,
251,,,,,Top 50 quality games:,Top 50:,8,62.5,2.5,0.1,101.1,22.7,51.4,55.7,5.8,16.3,3.3,17.8,4.1,0.5,47.9,24-34,.706,35-65,.538,1-6,.167,,,,
252,2010,Sr,6-3,Stef Welsh,Arkansas,SEC,29,44.1,0.6,-1.4,90.2,19.4,43.9,47.0,2.2,7.3,21.0,24.0,0.2,2.2,31.0,31-48,.646,32-71,.451,24-84,.286,,,,
253,,,,,Conf. games:,Conf. games:,16,40.5,0.5,-0.1,90.1,18.7,45.1,48.8,2.1,7.9,15.4,24.8,0.4,2.8,29.6,15-21,.714,11-28,.393,14-43,.326,,,,
254,,,,,Top 100 quality games:,Top 100:,18,42.9,-0.1,-2.7,79.1,19.3,37.5,40.5,1.6,7.7,18.1,23.8,0.3,2.2,19.8,13-19,.684,18-49,.367,12-47,.255,,,,
255,,,,,Top 50 quality games:,Top 50:,7,44.1,-0.1,-5.2,77.7,18.8,28.2,36.9,2.7,6.4,17.5,22.4,0.0,1.2,38.5,12-15,.800,5-18,.278,4-21,.190,,,,
256,2010,Sr,6-3,Stephen Cox,Arkansas,SEC,23,9.3,0.0,-0.8,104.7,6.8,20.0,46.7,3.8,10.3,10.6,20.3,0.8,3.3,240.0,8-12,.667,1-5,.200,0-0,.000,,,,
257,,,,,Conf. games:,Conf. games:,10,5.9,3.0,1.1,383.1,1.3,0.0,105.3,0.0,15.0,12.3,0.0,0.0,1.5,0.0,2-2,1.000,0-0,.000,0-0,.000,,,,
258,,,,,Top 100 quality games:,Top 100:,12,5.4,0.2,0.7,116.6,8.6,33.3,51.0,7.8,11.2,12.4,15.8,0.0,2.7,133.3,3-4,.750,1-3,.333,0-0,.000,,,,
259,,,,,Top 50 quality games:,Top 50:,5,5.6,2.1,9.2,290.2,3.3,0.0,105.3,5.3,6.3,17.6,0.0,0.0,6.1,0.0,2-2,1.000,0-0,.000,0-0,.000,,,,
260,2010,So,6-7,JeJuan Brown,Arkansas St.,SB,22,34.2,0.7,-0.8,102.0,17.9,53.6,56.6,6.9,14.5,4.7,20.7,3.5,1.2,44.3,29-43,.674,43-88,.489,6-9,.667,,,,
261,,,,,Conf. games:,Conf. games:,12,27.0,1.5,2.8,121.9,16.6,66.7,68.1,6.3,12.1,4.4,16.8,4.3,1.6,37.5,13-18,.722,26-43,.605,4-5,.800,,,,
262,,,,,Top 100 quality games:,Top 100:,4,61.9,0.9,-1.9,91.5,18.8,48.0,53.7,5.0,8.5,5.1,24.2,2.7,1.1,48.0,9-12,.750,9-23,.391,2-2,1.000,,,,
