,Yr,Cls,Ht,Player,Team,Conf.,G,Min%,PRPG!,ORtg,Usg,eFG,TS,OR,DR,Ast,TO,Blk,Stl,FTR,FT_raw,FT_pct,2P_raw,2P_pct,3P_raw,3P_pct,shit,shit,shit,shit
3412,2018,Fr,6-5,Jonah Antonio,Mount St. Mary's,NEC,30,82.8,0.6,101.1,17.0,49.2,50.9,1.5,11.5,3.9,6.0,1.9,2.1,10.3,26-32,.813,29-61,.475,83-251,.331,,,,
3413,Conf. games:,Conf. games:,18,81.0,1.2,108.0,17.2,52.6,54.9,1.8,9.6,4.3,7.2,2.2,2.2,15.9,23-28,.821,19-36,.528,49-140,.350,,,,,,,,
3414,Top 100 quality games:,Top 100:,3,82.5,-2.2,68.5,18.0,31.9,31.9,2.2,18.6,1.9,3.2,0.9,3.4,0.0,0-0,.000,1-5,.200,7-31,.226,,,,,,,,
3415,,,,,Top 50 quality games:,Top 50:,2,83.8,-0.7,83.7,16.3,40.5,40.5,1.8,19.6,3.0,5.4,1.4,4.4,0.0,0-0,.000,1-2,.500,5-19,.263,,,,
3416,2018,Sr,6-0,Jonathan Stark,Murray St.,OVC,30,92.9,5.5,120.3,27.2,55.5,60.5,1.2,6.8,22.9,14.8,0.4,2.0,30.8,131-146,.897,107-210,.510,104-264,.394,,,,
3417,Conf. games:,Conf. games:,18,94.0,6.6,127.7,28.4,60.4,65.9,0.9,5.5,23.2,14.4,0.3,2.0,38.8,102-112,.911,68-124,.548,71-165,.430,,,,,,,,
3418,Top 100 quality games:,Top 100:,5,97.0,3.1,98.2,25.9,43.2,46.4,1.1,5.9,22.0,16.4,0.6,3.3,13.6,11-12,.917,20-41,.488,12-47,.255,,,,,,,,
3419,,,,,Top 50 quality games:,Top 50:,1,97.5,0.6,84.5,20.1,12.5,30.3,0.0,0.0,20.5,15.9,0.0,1.6,50.0,6-6,1.000,0-2,.000,1-10,.100,,,,
3420,2018,Sr,6-8,Terrell Miller Jr.,Murray St.,OVC,30,77.8,3.1,114.3,22.1,59.6,60.8,4.4,27.1,10.1,16.7,1.6,1.5,21.0,49-71,.690,101-171,.591,67-167,.401,,,,
3421,Conf. games:,Conf. games:,18,75.8,2.3,110.2,21.3,57.3,58.0,4.7,25.4,10.2,16.8,0.6,1.8,16.8,20-32,.625,57-90,.633,35-101,.347,,,,,,,,
3422,Top 100 quality games:,Top 100:,5,88.0,3.5,104.5,25.0,52.8,55.2,4.1,34.0,7.9,18.7,1.2,2.0,25.0,13-18,.722,17-38,.447,14-34,.412,,,,,,,,
3423,,,,,Top 50 quality games:,Top 50:,1,90.0,8.9,133.1,27.2,95.5,94.2,13.5,40.1,9.2,31.8,2.2,3.4,63.6,6-7,.857,3-3,1.000,5-8,.625,,,,
3424,2018,Jr,6-3,Leroy Buchanan,Murray St.,OVC,30,70.9,1.4,108.8,16.2,53.6,55.7,4.4,12.0,6.5,15.8,1.3,3.3,23.4,37-52,.712,89-157,.567,20-65,.308,,,,
3425,Conf. games:,Conf. games:,18,66.7,0.7,104.6,15.3,52.2,55.2,3.7,13.3,4.9,17.7,1.6,3.0,27.4,23-31,.742,47-79,.595,8-34,.235,,,,,,,,
3426,Top 100 quality games:,Top 100:,5,65.0,0.7,96.1,15.8,39.4,42.9,7.1,10.6,7.4,14.3,1.6,2.3,27.3,6-9,.667,10-25,.400,2-8,.250,,,,,,,,
3427,,,,,Top 50 quality games:,Top 50:,1,77.5,-0.3,84.3,14.5,33.3,33.3,0.0,3.6,15.1,13.8,0.0,0.0,0.0,0-0,.000,3-8,.375,0-1,.000,,,,
3428,2018,So,6-7,Jachai Taylor,Murray St.,OVC,14,5.0,-0.8,40.5,10.0,15.4,15.4,2.1,9.2,0.0,9.8,1.8,1.0,0.0,0-0,.000,2-6,.333,0-7,.000,,,,
3429,Conf. games:,Conf. games:,7,1.5,-0.5,0.0,3.6,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,,,,,
3430,Top 100 quality games:,Top 100:,2,1.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
3431,,,,,Top 50 quality games:,Top 50:,1,2.5,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
3432,2018,Fr,6-1,Zach Hopewell,Murray St.,OVC,11,1.3,0.1,108.5,22.4,100.0,61.4,0.0,6.9,13.0,0.0,0.0,0.0,175.0,1-7,.143,1-1,1.000,2-3,.667,,,,
3433,Conf. games:,Conf. games:,7,1.4,0.0,86.3,27.7,83.3,51.3,0.0,11.0,0.0,0.0,0.0,0.0,200.0,1-6,.167,1-1,1.000,1-2,.500,,,,,,,,
3434,Top 100 quality games:,Top 100:,2,1.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
3435,,,,,Top 50 quality games:,Top 50:,1,2.5,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
3436,2018,Sr,6-7,Davaris McGowens,North Carolina A&T,MEAC,30,48.5,1.7,113.8,22.7,58.5,60.5,9.3,18.7,9.8,13.9,2.2,1.8,46.1,66-100,.660,127-216,.588,0-1,.000,,,,
3437,Conf. games:,Conf. games:,16,71.0,2.4,117.2,23.5,57.9,60.3,10.9,20.0,9.6,13.1,2.3,2.2,49.7,53-79,.671,92-159,.579,0-0,.000,,,,,,,,
3438,Top 100 quality games:,Top 100:,2,27.5,2.4,128.9,16.7,80.0,80.0,6.3,14.7,7.9,20.0,2.9,1.7,0.0,0-0,.000,8-10,.800,0-0,.000,,,,,,,,
3439,,,,,Top 50 quality games:,Top 50:,1,30.0,5.4,163.6,11.3,85.7,85.7,0.0,10.8,0.0,0.0,4.4,2.4,0.0,0-0,.000,6-7,.857,0-0,.000,,,,
3440,2018,Sr,6-4,Denzel Keyes,North Carolina A&T,MEAC,33,56.1,1.2,109.5,19.8,53.0,54.7,10.1,17.2,6.3,11.5,1.9,1.5,35.8,51-83,.614,96-168,.571,18-64,.281,,,,
3441,Conf. games:,Conf. games:,16,65.1,1.9,116.1,21.8,56.1,57.4,9.4,17.0,7.4,9.9,2.0,1.8,32.7,32-51,.627,68-114,.596,13-42,.310,,,,,,,,
3442,Top 100 quality games:,Top 100:,3,50.8,-0.7,80.8,12.8,38.5,38.5,6.8,9.9,3.0,14.2,3.1,0.9,0.0,0-0,.000,5-10,.500,0-3,.000,,,,,,,,
3443,,,,,Top 50 quality games:,Top 50:,2,52.5,-0.2,87.3,12.8,42.9,42.9,10.3,6.1,4.7,21.4,2.5,1.4,0.0,0-0,.000,3-5,.600,0-2,.000,,,,
3444,2018,Sr,6-2,Devonte Boykins,North Carolina A&T,MEAC,30,70.9,0.6,105.6,15.2,52.6,55.2,1.9,9.0,13.1,16.9,0.3,1.3,22.8,39-52,.750,36-69,.522,56-159,.352,,,,
3445,Conf. games:,Conf. games:,16,74.4,0.6,111.8,14.3,57.0,59.0,1.7,8.5,10.8,17.3,0.2,1.5,21.1,18-24,.750,14-30,.467,34-84,.405,,,,,,,,
3446,Top 100 quality games:,Top 100:,2,58.3,0.8,93.3,14.8,47.4,47.4,0.0,6.9,13.6,10.7,1.4,1.6,0.0,0-0,.000,3-5,.600,4-14,.286,,,,,,,,
3447,,,,,Top 50 quality games:,Top 50:,2,87.5,0.8,92.0,15.9,47.4,47.4,0.0,7.4,15.0,10.4,1.5,1.6,0.0,0-0,.000,3-5,.600,4-14,.286,,,,
3448,2018,So,6-3,Raymon Pratt,North Carolina A&T,MEAC,21,12.7,0.3,105.8,19.4,61.3,62.3,7.7,6.7,4.8,20.8,0.0,0.3,72.5,18-29,.621,23-35,.657,1-5,.200,,,,
3449,Conf. games:,Conf. games:,12,10.9,0.5,128.5,18.9,80.6,80.2,8.3,6.5,3.0,21.3,0.0,0.8,66.7,9-12,.750,13-16,.813,1-2,.500,,,,,,,,
3450,Top 100 quality games:,Top 100:,2,12.5,-1.8,19.2,21.2,0.0,0.0,6.9,0.0,10.7,34.7,0.0,0.0,0.0,0-0,.000,0-3,.000,0-1,.000,,,,,,,,
3451,,,,,Top 50 quality games:,Top 50:,1,5.0,-0.4,48.5,34.1,0.0,0.0,27.0,0.0,43.5,42.3,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,
3452,2018,Jr,6-7,Japhet Kadji,North Carolina A&T,MEAC,26,28.6,-0.2,91.6,17.3,45.6,48.7,4.7,21.3,5.9,19.0,1.1,1.2,24.3,18-25,.720,23-50,.460,16-53,.302,,,,
3453,Conf. games:,Conf. games:,11,13.3,-0.5,78.0,18.3,39.6,42.8,5.4,15.8,2.0,25.0,1.2,0.0,25.0,4-6,.667,2-7,.286,5-17,.294,,,,,,,,
3454,Top 100 quality games:,Top 100:,3,53.3,-0.8,72.8,18.6,29.2,32.1,1.6,15.2,5.9,0.0,0.0,1.7,8.3,2-2,1.000,4-14,.286,2-10,.200,,,,,,,,
3455,,,,,Top 50 quality games:,Top 50:,2,47.5,-0.3,74.7,22.6,31.3,35.4,0.0,20.4,5.6,0.0,0.0,1.5,12.5,2-2,1.000,2-8,.250,2-8,.250,,,,
3456,2018,Jr,6-4,Kwei Lartey,North Carolina A&T,MEAC,29,29.0,-0.6,82.6,16.8,44.5,45.4,1.8,9.1,15.0,26.2,1.1,1.6,18.7,9-17,.529,18-35,.514,15-56,.268,,,,
3457,Conf. games:,Conf. games:,13,16.9,-0.6,76.0,18.9,37.0,40.0,5.3,8.3,10.8,27.4,1.9,2.1,33.3,5-9,.556,7-10,.700,2-17,.118,,,,,,,,
3458,Top 100 quality games:,Top 100:,3,33.3,-0.8,75.4,11.8,50.0,50.0,0.0,9.1,13.0,35.0,0.0,1.4,0.0,0-0,.000,0-1,.000,2-5,.400,,,,,,,,
3459,,,,,Top 50 quality games:,Top 50:,2,28.8,-0.7,68.1,15.3,37.5,37.5,0.0,16.8,24.5,32.8,0.0,2.5,0.0,0-0,.000,0-1,.000,1-3,.333,,,,
3460,2018,Sr,6-1,Austin Williams,North Carolina A&T,MEAC,8,2.6,-0.3,73.2,18.9,43.8,37.1,0.0,6.5,25.9,25.8,0.0,8.1,37.5,0-3,.000,2-6,.333,1-2,.500,,,,
3461,Conf. games:,Conf. games:,4,2.8,0.3,114.6,21.7,58.3,54.1,0.0,12.6,43.5,14.5,0.0,6.3,16.7,0-1,.000,2-5,.400,1-1,1.000,,,,,,,,
3462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463,,,,,2017,Jr,6-1,Austin Williams,North Carolina A&T,MEAC,30,30.3,-0.3,82.5,20.6,45.8,46.3,2.9,12.4,26.9,30.8,1.0,3.3,64.8,21-46,.457,28-56,.500,3-15,.200
3464,2018,Sr,6-6,Donte Watson,North Carolina A&T,MEAC,11,4.3,-0.4,71.6,18.8,33.3,38.4,0.0,13.9,0.0,15.9,1.8,0.0,33.3,4-6,.667,3-10,.300,2-8,.250,,,,
3465,Conf. games:,Conf. games:,4,4.0,-0.6,76.5,15.1,50.0,50.0,0.0,17.4,0.0,28.8,4.0,0.0,0.0,0-0,.000,2-3,.667,1-4,.250,,,,,,,,
3466,Top 100 quality games:,Top 100:,2,12.5,-0.4,62.6,24.7,35.7,31.4,0.0,8.1,0.0,0.0,0.0,0.0,28.6,0-2,.000,1-5,.200,1-2,.500,,,,,,,,
3467,,,,,Top 50 quality games:,Top 50:,1,15.0,0.2,77.6,24.6,50.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0-2,.000,1-3,.333,1-2,.500,,,,
3468,2018,Sr,6-6,Pablo Rivas,North Carolina Central,MEAC,31,65.4,1.9,115.1,19.3,55.6,57.6,7.6,20.7,7.6,12.6,4.7,1.8,19.0,41-54,.759,101-170,.594,38-114,.333,,,,
3469,Conf. games:,Conf. games:,15,64.8,1.8,116.9,19.6,53.8,55.0,8.4,21.2,8.7,9.3,6.1,1.7,8.9,11-14,.786,52-92,.565,22-66,.333,,,,,,,,
3470,Top 100 quality games:,Top 100:,3,57.5,2.2,118.1,15.2,65.4,67.6,5.9,26.8,0.0,16.8,1.8,0.8,76.9,7-10,.700,7-9,.778,1-4,.250,,,,,,,,
3471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472,2018,Jr,6-0,C.J. Wiggins,North Carolina Central,MEAC,22,25.6,0.2,98.1,18.3,41.1,46.4,0.7,4.7,22.7,18.5,0.0,2.5,38.1,23-32,.719,15-44,.341,13-40,.325,,,,
3473,Conf. games:,Conf. games:,8,10.9,1.0,136.9,18.8,61.9,62.9,1.6,3.2,21.6,4.4,0.0,2.5,52.4,7-11,.636,4-7,.571,6-14,.429,,,,,,,,
3474,Top 100 quality games:,Top 100:,2,29.2,-1.2,65.4,22.2,14.3,25.2,3.9,3.3,32.6,37.7,0.0,3.3,28.6,2-2,1.000,1-7,.143,0-0,.000,,,,,,,,
3475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3476,2018,Sr,6-8,Dominique Reid,North Carolina Central,MEAC,30,24.5,0.1,91.3,22.9,54.7,57.1,8.5,20.4,6.3,29.2,2.5,0.6,51.8,28-44,.636,45-83,.542,1-2,.500,,,,
3477,Conf. games:,Conf. games:,14,25.1,0.2,95.9,24.7,53.2,56.4,9.8,22.6,9.5,26.3,2.7,0.0,59.6,18-28,.643,25-47,.532,0-0,.000,,,,,,,,
3478,Top 100 quality games:,Top 100:,3,26.7,-0.1,78.5,22.9,64.3,61.8,8.5,7.2,0.0,40.0,0.0,1.8,57.1,2-4,.500,3-6,.500,1-1,1.000,,,,,,,,
3479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480,2018,Jr,6-0,Alston Jones,North Carolina Central,MEAC,20,20.4,-0.2,85.0,22.9,48.6,52.5,1.8,6.3,22.7,34.1,0.9,0.2,26.8,15-19,.789,30-67,.448,3-4,.750,,,,
3481,Conf. games:,Conf. games:,8,16.4,-0.1,84.6,27.4,41.4,49.1,3.2,6.3,22.7,32.2,1.0,0.0,34.3,11-12,.917,13-33,.394,1-2,.500,,,,,,,,
3482,Top 100 quality games:,Top 100:,3,45.0,0.3,87.1,20.8,50.0,50.4,2.5,8.5,24.4,31.3,2.2,0.0,33.3,2-4,.500,6-12,.500,0-0,.000,,,,,,,,
3483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3484,2018,Sr,5-10,Raekwon Harney,North Carolina Central,MEAC,22,21.2,-0.2,92.4,18.1,45.5,45.1,1.7,9.7,38.8,30.8,0.0,3.9,14.5,3-8,.375,16-39,.410,6-16,.375,,,,
3485,Conf. games:,Conf. games:,16,26.2,-0.2,95.4,16.1,39.1,38.3,1.3,10.5,38.9,25.8,0.0,5.2,12.5,1-4,.250,8-25,.320,3-7,.429,,,,,,,,
3486,Top 100 quality games:,Top 100:,1,15.0,5.7,185.6,16.3,121.4,119.5,7.6,12.8,22.0,20.0,0.0,0.0,28.6,2-2,1.000,4-4,1.000,3-3,1.000,,,,,,,,
3487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488,2018,Jr,6-5,Brandon Goldsmith,North Carolina Central,MEAC,23,28.2,-0.8,81.0,16.6,40.9,44.6,4.8,13.5,7.8,27.2,0.9,2.0,37.7,18-29,.621,27-65,.415,3-12,.250,,,,
3489,Conf. games:,Conf. games:,9,14.6,-0.9,72.4,16.3,36.1,39.0,4.8,10.6,8.7,30.5,1.2,1.9,44.4,4-8,.500,5-14,.357,1-4,.250,,,,,,,,
3490,Top 100 quality games:,Top 100:,3,48.3,-0.3,94.9,9.3,37.5,42.4,0.0,19.9,8.8,10.9,0.0,2.0,37.5,2-3,.667,3-7,.429,0-1,.000,,,,,,,,
3491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492,2018,Sr,6-5,Marius McAllister,North Carolina Central,MEAC,14,6.1,-0.5,76.9,11.8,50.0,53.1,5.9,8.4,8.5,43.7,1.4,1.5,37.5,2-3,.667,4-8,.500,0-0,.000,,,,
3493,Conf. games:,Conf. games:,10,11.5,-0.8,69.0,11.8,42.9,47.5,4.6,9.0,8.5,46.8,1.5,1.6,42.9,2-3,.667,3-7,.429,0-0,.000,,,,,,,,
3494,Top 100 quality games:,Top 100:,1,0.4,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
3495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496,2018,Sr,6-4,Shawn Anderson,Navy,Pat,30,74.9,1.8,100.2,26.3,47.1,52.8,5.5,16.0,24.8,21.5,0.1,1.9,47.1,108-145,.745,118-249,.474,18-59,.305,,,,
3497,Conf. games:,Conf. games:,17,71.0,2.2,103.0,27.9,49.2,54.7,6.1,13.8,26.2,20.8,0.0,2.7,48.9,65-87,.747,71-144,.493,11-34,.324,,,,,,,,
3498,Top 100 quality games:,Top 100:,3,61.7,-1.3,64.0,25.9,27.6,32.5,1.4,14.1,20.7,20.8,0.0,3.0,24.1,5-7,.714,8-21,.381,0-8,.000,,,,,,,,
3499,,,,,Top 50 quality games:,Top 50:,1,57.5,-1.6,58.9,27.1,22.2,30.2,4.0,21.7,19.9,27.2,0.0,2.4,22.2,2-2,1.000,2-9,.222,0-0,.000,,,,
3500,2018,Sr,6-7,Tom Lacey,Navy,Pat,30,64.0,1.2,104.7,19.5,50.9,55.8,8.9,22.6,13.4,20.5,1.8,1.7,72.7,83-125,.664,86-166,.518,1-6,.167,,,,
3501,Conf. games:,Conf. games:,17,60.7,1.0,103.8,18.9,46.7,51.7,11.0,24.6,12.1,17.6,1.2,2.2,75.8,43-69,.623,41-87,.471,1-4,.250,,,,,,,,
3502,Top 100 quality games:,Top 100:,3,50.0,-1.0,71.9,16.9,40.0,40.0,5.1,23.9,16.7,28.1,5.5,0.9,0.0,0-0,.000,6-15,.400,0-0,.000,,,,,,,,
3503,,,,,Top 50 quality games:,Top 50:,1,60.0,3.2,126.0,14.8,71.4,71.4,3.9,20.8,26.3,15.9,8.1,0.0,0.0,0-0,.000,5-7,.714,0-0,.000,,,,
3504,2018,Jr,6-6,Mo Lewis,Navy,Pat,20,14.2,0.8,128.9,13.6,56.7,64.6,15.6,14.1,3.5,14.9,0.8,1.0,50.0,14-15,.933,17-30,.567,0-0,.000,,,,
3505,Conf. games:,Conf. games:,9,10.3,1.4,156.4,12.4,66.7,74.1,17.8,19.3,5.6,6.6,0.0,1.6,50.0,6-6,1.000,8-12,.667,0-0,.000,,,,,,,,
3506,Top 100 quality games:,Top 100:,3,33.3,0.4,91.5,19.0,45.5,52.3,10.3,13.0,0.0,22.5,2.7,0.0,27.3,3-3,1.000,5-11,.455,0-0,.000,,,,,,,,
3507,,,,,Top 50 quality games:,Top 50:,1,22.5,-0.2,73.2,23.8,50.0,50.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0,0-0,.000,2-4,.500,0-0,.000,,,,
3508,2018,Sr,6-4,Bryce Dulin,Navy,Pat,31,73.0,0.7,97.6,20.1,47.3,49.9,3.4,10.5,12.3,17.1,0.6,1.5,31.8,56-87,.644,71-148,.480,39-126,.310,,,,
3509,Conf. games:,Conf. games:,18,73.4,-0.1,92.4,18.1,45.2,47.1,2.3,10.4,10.6,17.1,1.0,1.8,26.5,23-39,.590,32-74,.432,23-73,.315,,,,,,,,
3510,Top 100 quality games:,Top 100:,3,55.0,-4.3,32.7,14.5,0.0,7.0,6.2,17.8,15.2,23.7,0.0,2.6,63.6,2-7,.286,0-7,.000,0-4,.000,,,,,,,,
3511,,,,,Top 50 quality games:,Top 50:,1,65.0,-3.7,48.6,12.5,0.0,0.0,10.7,24.0,29.3,17.4,0.0,2.1,0.0,0-0,.000,0-4,.000,0-1,.000,,,,
3512,2018,Fr,6-8,Tyler Riemersma,Navy,Pat,27,22.2,0.1,99.4,16.4,40.8,48.8,13.5,18.9,11.9,23.8,2.9,2.2,49.0,19-24,.792,20-44,.455,0-5,.000,,,,
3513,Conf. games:,Conf. games:,16,24.3,0.2,100.6,17.0,44.4,49.1,12.4,17.2,15.0,22.4,3.1,2.1,27.8,8-10,.800,16-33,.485,0-3,.000,,,,,,,,
3514,Top 100 quality games:,Top 100:,3,33.3,-0.2,78.6,19.4,28.6,40.6,12.8,26.1,22.2,29.3,0.0,1.4,85.7,4-6,.667,2-5,.400,0-2,.000,,,,,,,,
3515,,,,,Top 50 quality games:,Top 50:,1,37.5,0.9,108.6,12.8,50.0,51.3,6.2,25.0,0.0,0.0,0.0,0.0,200.0,2-4,.500,1-1,1.000,0-1,.000,,,,
3516,2018,Sr,6-1,Nourse Fox,Navy,Pat,29,21.4,-0.9,70.1,12.2,28.8,35.8,1.4,8.8,16.9,36.8,0.0,2.7,30.3,8-10,.800,8-18,.444,1-15,.067,,,,
3517,Conf. games:,Conf. games:,16,19.4,-1.0,63.4,12.7,17.6,27.7,1.7,11.2,19.0,37.3,0.0,1.3,35.3,5-6,.833,3-9,.333,0-8,.000,,,,,,,,
3518,Top 100 quality games:,Top 100:,3,25.8,-2.4,20.8,15.6,16.7,16.7,0.0,4.2,0.0,47.0,0.0,3.6,0.0,0-0,.000,1-5,.200,0-1,.000,,,,,,,,
3519,,,,,Top 50 quality games:,Top 50:,1,30.0,-1.9,38.2,19.8,33.3,33.3,0.0,0.0,0.0,47.5,0.0,4.6,0.0,0-0,.000,1-2,.500,0-1,.000,,,,
3520,2018,Sr,6-3,Anton Gill,Nebraska,B10,31,57.4,1.8,111.9,15.1,53.2,56.2,0.9,7.3,8.7,11.8,0.2,1.1,20.2,34-41,.829,27-60,.450,54-143,.378,,,,
3521,Conf. games:,Conf. games:,18,59.3,0.8,99.9,13.9,47.5,50.4,1.1,6.3,5.9,13.1,0.2,1.1,18.8,15-19,.789,12-24,.500,24-77,.312,,,,,,,,
3522,Top 100 quality games:,Top 100:,18,63.6,1.3,103.5,13.9,47.8,51.2,1.2,7.9,6.2,10.3,0.2,1.0,17.0,17-19,.895,16-34,.471,25-78,.321,,,,,,,,
3523,,,,,Top 50 quality games:,Top 50:,10,64.4,1.1,97.5,15.0,45.5,48.1,1.3,8.7,7.1,10.9,0.0,0.2,14.9,8-10,.800,11-25,.440,13-42,.310,,,,
3524,2018,Sr,6-5,Evan Taylor,Nebraska,B10,33,64.2,1.3,105.9,14.9,47.8,53.2,3.4,10.7,16.1,18.6,1.6,2.2,50.9,58-81,.716,52-123,.423,16-36,.444,,,,
3525,Conf. games:,Conf. games:,18,59.7,0.4,94.3,14.0,41.2,46.6,3.6,13.3,13.1,19.8,1.5,2.5,45.9,23-34,.676,26-63,.413,3-11,.273,,,,,,,,
3526,Top 100 quality games:,Top 100:,18,61.2,-0.1,87.9,13.9,37.3,41.6,3.5,13.2,13.1,18.5,0.9,1.9,30.1,17-25,.680,22-63,.349,6-20,.300,,,,,,,,
3527,,,,,Top 50 quality games:,Top 50:,10,61.0,0.3,89.0,14.8,34.9,38.3,4.0,12.4,15.9,13.3,0.8,2.4,22.6,8-12,.667,14-39,.359,3-14,.214,,,,
3528,2018,Sr,6-8,Duby Okeke,Nebraska,B10,28,14.8,-0.4,76.4,12.9,45.0,44.4,13.7,13.9,1.8,39.3,12.8,1.5,50.0,4-10,.400,9-20,.450,0-0,.000,,,,
3529,Conf. games:,Conf. games:,14,12.0,-0.3,73.0,15.6,45.5,44.9,15.1,14.4,0.0,39.8,15.2,1.4,45.5,2-5,.400,5-11,.455,0-0,.000,,,,,,,,
3530,Top 100 quality games:,Top 100:,14,12.3,-0.4,69.2,13.3,50.0,47.7,12.6,11.2,0.0,45.8,11.1,1.4,10.0,0-1,.000,5-10,.500,0-0,.000,,,,,,,,
3531,,,,,Top 50 quality games:,Top 50:,9,13.8,-0.6,61.7,12.6,40.0,40.0,13.6,12.1,0.0,51.7,9.1,1.1,0.0,0-0,.000,2-5,.400,0-0,.000,,,,
3532,2018,Jr,6-8,Jack McVeigh,Nebraska,B10,14,7.9,-0.1,89.2,15.5,44.8,45.8,4.3,11.0,3.6,18.0,1.8,2.8,3.4,1-1,1.000,4-11,.364,6-18,.333,,,,
3533,Conf. games:,Conf. games:,3,3.7,0.8,125.7,8.0,60.0,60.0,0.0,11.6,0.0,0.0,7.0,2.2,0.0,0-0,.000,0-1,.000,2-4,.500,,,,,,,,
3534,Top 100 quality games:,Top 100:,4,6.1,0.1,99.7,7.4,42.9,42.9,0.0,10.0,4.2,0.0,2.3,4.1,0.0,0-0,.000,0-2,.000,2-5,.400,,,,,,,,
3535,,,,,Top 50 quality games:,Top 50:,3,9.9,0.6,113.2,7.1,50.0,50.0,0.0,11.3,4.7,0.0,2.5,4.5,0.0,0-0,.000,0-2,.000,2-4,.500,,,,
3536,2018,Sr,6-1,Malcolm Laws,Nebraska,B10,10,1.1,-0.3,29.4,23.2,14.3,14.3,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0-0,.000,1-4,.250,0-3,.000,,,,
3537,Conf. games:,Conf. games:,4,0.4,0.1,99.4,27.7,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,1-1,1.000,0-1,.000,,,,,,,,
3538,Top 100 quality games:,Top 100:,5,0.6,0.0,70.9,33.1,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,1-2,.500,0-1,.000,,,,,,,,
3539,,,,,Top 50 quality games:,Top 50:,3,0.7,0.1,97.9,28.4,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,1-1,1.000,0-1,.000,,,,
3540,2018,Sr,6-7,Kendall Stephens,Nevada,MWC,37,68.1,3.3,123.0,17.4,62.3,64.5,1.7,6.5,3.8,8.9,2.6,0.9,14.6,47-51,.922,29-58,.500,126-292,.432,,,,
3541,Conf. games:,Conf. games:,18,74.7,4.1,127.2,18.2,62.3,65.5,1.6,7.2,4.4,7.9,2.5,1.0,19.5,36-38,.947,12-32,.375,73-163,.448,,,,,,,,
3542,Top 100 quality games:,Top 100:,16,74.0,3.6,123.4,14.4,62.1,63.8,1.5,7.2,2.2,7.6,1.9,0.5,10.3,13-14,.929,11-24,.458,49-112,.438,,,,,,,,
3543,,,,,Top 50 quality games:,Top 50:,8,73.9,2.5,109.3,15.0,57.7,58.6,0.5,6.3,0.0,9.5,0.4,0.0,7.0,4-5,.800,8-12,.667,22-59,.373,,,,
3544,2018,Jr,6-4,Lindsey Drew,Nevada,MWC,27,52.6,3.1,122.4,15.9,53.5,58.4,3.7,11.9,24.6,15.9,3.3,1.9,39.0,50-62,.806,61-118,.517,16-41,.390,,,,
3545,Conf. games:,Conf. games:,13,56.4,3.8,122.6,18.0,51.6,58.0,4.6,13.4,25.9,15.2,3.6,2.1,45.3,36-43,.837,37-72,.514,8-23,.348,,,,,,,,
3546,Top 100 quality games:,Top 100:,9,39.5,4.1,129.1,15.6,52.2,57.2,3.8,8.2,30.5,13.0,3.2,1.8,51.1,17-23,.739,19-34,.559,3-11,.273,,,,,,,,
3547,,,,,Top 50 quality games:,Top 50:,3,21.2,-0.2,92.4,9.5,25.0,33.5,1.7,11.9,17.7,17.5,5.7,0.0,25.0,2-2,1.000,2-6,.333,0-2,.000,,,,
3548,2018,-,-,Hallice Cooke,Nevada,MWC,37,49.7,1.6,122.1,10.9,60.1,62.0,1.3,9.9,12.3,14.7,0.6,1.6,17.1,18-22,.818,13-39,.333,43-90,.478,,,,
