,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
129,,,,,Conf. games:,Conf. games:,12,16.0,0.7,0.3,112.0,19.5,60.0,60.5,5.6,9.0,11.3,18.2,2.0,1.0,42.9,9-15,.600,12-20,.600,6-15,.400,,,,
130,,,,,Top 100 quality games:,Top 100:,4,20.0,1.7,3.5,153.7,8.7,71.4,71.4,5.0,3.1,13.3,0.0,2.7,0.0,0.0,0-0,.000,2-2,1.000,2-5,.400,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,2011,Sr,6-8,Christopher Duncan,Alabama St.,SWAC,25,41.7,-0.0,-3.6,87.1,21.0,41.2,45.9,8.7,14.5,9.6,22.5,8.9,1.3,56.5,50-83,.602,59-136,.434,1-11,.091,,,,
133,,,,,Conf. games:,Conf. games:,18,53.2,0.0,-3.6,88.6,21.5,43.6,47.8,9.4,15.4,10.4,24.8,9.1,1.4,64.4,38-65,.585,44-93,.473,0-8,.000,,,,
134,,,,,Top 100 quality games:,Top 100:,2,26.5,-1.1,-3.8,67.6,22.9,29.4,31.7,13.2,0.0,9.9,19.8,6.2,3.4,23.5,2-4,.500,5-17,.294,0-0,.000,,,,
135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2011,Sr,6-6,Robert Sanders,Alabama St.,SWAC,33,42.8,-0.3,-7.9,82.0,20.2,46.5,47.8,9.4,9.0,7.9,28.5,0.6,1.3,63.3,40-81,.494,49-108,.454,7-20,.350,,,,
137,,,,,Conf. games:,Conf. games:,18,42.2,-0.1,-6.5,90.6,18.3,51.6,51.1,9.7,13.3,6.8,24.1,0.4,1.4,90.2,26-55,.473,30-55,.545,1-6,.167,,,,
138,,,,,Top 100 quality games:,Top 100:,5,50.0,-0.8,-9.1,73.6,17.5,52.4,52.4,6.0,1.2,8.0,37.7,1.1,0.0,9.5,1-2,.500,8-14,.571,2-7,.286,,,,
139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2011,Jr,6-10,Patrick Davis,Alabama St.,SWAC,15,13.4,-0.4,-4.4,75.3,21.8,42.2,44.6,6.7,3.4,1.5,29.1,10.4,2.7,17.2,7-10,.700,23-56,.411,1-2,.500,,,,
141,,,,,Conf. games:,Conf. games:,4,2.7,-0.2,-4.9,83.9,13.9,40.0,40.0,11.0,5.8,0.0,21.4,11.4,0.0,0.0,0-0,.000,2-5,.400,0-0,.000,,,,
142,,,,,Top 100 quality games:,Top 100:,5,33.5,-1.2,-8.1,59.3,16.8,36.7,37.6,3.0,1.8,3.7,32.0,4.9,1.8,13.3,1-2,.500,4-13,.308,1-2,.500,,,,
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2011,Fr,6-1,Dwayne Harvey,Alabama St.,SWAC,22,22.5,-0.5,-6.5,81.0,18.1,37.8,43.9,4.4,7.2,32.5,35.1,1.9,1.4,82.2,21-37,.568,8-30,.267,6-15,.400,,,,
145,,,,,Conf. games:,Conf. games:,17,33.7,-0.3,-6.0,84.1,18.7,43.6,48.8,4.5,7.6,31.6,37.3,2.3,1.5,76.9,18-30,.600,8-25,.320,6-14,.429,,,,
146,,,,,Top 100 quality games:,Top 100:,1,4.5,-0.9,-8.2,66.4,7.8,0.0,0.0,11.1,0.0,23.4,86.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2011,Jr,6-4,Ivan Johnson,Alabama St.,SWAC,23,20.5,-0.8,-5.4,65.9,22.0,21.2,30.3,2.8,4.8,13.5,21.8,1.7,4.2,47.1,27-40,.675,12-56,.214,4-29,.138,,,,
149,,,,,Conf. games:,Conf. games:,10,7.5,-0.3,-2.0,72.2,21.0,23.3,32.1,4.0,12.7,15.2,20.5,2.1,6.6,73.3,6-11,.545,2-11,.182,1-4,.250,,,,
150,,,,,Top 100 quality games:,Top 100:,5,51.0,-1.8,-6.0,53.9,27.9,15.1,23.2,3.9,1.2,16.5,14.8,3.2,4.1,32.6,10-14,.714,5-26,.192,1-17,.059,,,,
151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2011,Sr,6-2,Aj Spencer,Alabama St.,SWAC,12,17.1,-2.0,-11.1,55.8,19.3,20.5,30.0,2.9,3.7,22.0,42.2,0.5,1.6,36.4,13-16,.813,9-37,.243,0-7,.000,,,,
153,,,,,Conf. games:,Conf. games:,3,7.8,-2.6,-12.3,47.2,16.5,28.6,35.6,0.0,6.1,17.6,56.6,0.0,1.1,42.9,2-3,.667,2-5,.400,0-2,.000,,,,
154,,,,,Top 100 quality games:,Top 100:,3,29.5,-2.6,-12.4,44.4,22.6,11.1,20.1,1.7,2.1,19.2,27.0,0.0,3.1,22.2,4-4,1.000,2-16,.125,0-2,.000,,,,
155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2011,So,6-7,Jordan Jefferson,Alabama St.,SWAC,13,6.0,-0.1,-4.9,89.0,15.3,70.6,66.1,2.7,4.5,3.4,34.0,0.0,0.8,23.5,1-4,.250,12-15,.800,0-2,.000,,,,
157,,,,,Conf. games:,Conf. games:,7,5.2,-0.5,-10.0,67.8,14.4,50.0,44.3,5.8,6.1,0.0,32.6,0.0,0.0,66.7,1-4,.250,3-5,.600,0-1,.000,,,,
158,,,,,Top 100 quality games:,Top 100:,2,5.0,-0.5,-14.0,61.6,15.0,50.0,50.0,0.0,0.0,0.0,40.2,0.0,0.0,0.0,0-0,.000,1-2,.500,0-0,.000,,,,
159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2011,So,6-8,Adrian Spellman,Alabama St.,SWAC,7,2.3,0.0,-5.6,86.4,20.0,50.0,44.4,7.0,11.6,0.0,9.6,0.0,0.0,50.0,1-5,.200,5-10,.500,0-0,.000,,,,
161,,,,,Conf. games:,Conf. games:,1,0.7,1.4,6.7,200.0,10.8,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,2-2,1.000,0-0,.000,,,,
162,,,,,Top 100 quality games:,Top 100:,3,10.5,-0.6,-11.1,58.7,19.5,33.3,28.8,9.5,5.9,0.0,14.7,0.0,0.0,33.3,0-2,.000,2-6,.333,0-0,.000,,,,
163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2011,Sr,6-0,Tim Ambrose,Albany,AE,32,83.1,3.8,3.0,107.2,29.2,52.8,55.3,4.5,7.8,28.3,19.9,0.6,2.6,28.9,85-122,.697,130-277,.469,62-145,.428,,,,
165,,,,,Conf. games:,Conf. games:,16,83.8,3.1,2.0,103.1,29.1,46.5,48.8,4.8,12.5,27.9,17.2,1.1,2.4,19.4,31-44,.705,59-145,.407,31-82,.378,,,,
166,,,,,Top 100 quality games:,Top 100:,4,84.1,6.1,6.3,120.8,27.2,68.8,66.6,4.6,0.0,33.4,18.0,0.0,3.9,39.6,10-19,.526,21-33,.636,8-15,.533,,,,
167,,,,,Top 50 quality games:,Top 50:,1,90.0,9.4,11.8,128.9,32.9,60.0,62.3,3.4,0.0,39.4,5.5,0.0,5.3,60.0,6-9,.667,6-11,.545,2-4,.500,,,,
168,2011,Jr,6-6,Billy Allen,Albany,AE,30,14.9,0.3,-0.1,115.2,11.4,44.0,56.6,3.7,13.3,7.0,17.7,2.5,1.7,72.0,16-18,.889,2-6,.333,6-19,.316,,,,
169,,,,,Conf. games:,Conf. games:,16,15.5,-0.0,-4.4,95.5,12.9,32.1,46.2,4.7,15.5,9.7,26.2,2.5,0.0,50.0,7-7,1.000,0-3,.000,3-11,.273,,,,
170,,,,,Top 100 quality games:,Top 100:,4,18.8,2.1,8.9,173.9,14.2,75.0,84.7,4.1,0.0,0.0,0.0,3.3,2.0,100.0,6-6,1.000,0-1,.000,3-5,.600,,,,
171,,,,,Top 50 quality games:,Top 50:,1,37.5,0.3,-5.5,100.4,10.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0-0,.000,0-0,.000,1-3,.333,,,,
172,2011,So,6-10,Jake Lindfors,Albany,AE,22,11.6,-0.4,-6.2,73.7,17.7,47.8,49.7,8.0,12.7,4.1,39.2,6.4,0.9,56.5,7-13,.538,11-23,.478,0-0,.000,,,,
173,,,,,Conf. games:,Conf. games:,10,5.1,-0.1,-6.6,71.8,24.7,40.0,58.0,14.4,23.8,0.0,50.3,15.1,0.0,80.0,4-4,1.000,2-5,.400,0-0,.000,,,,
174,,,,,Top 100 quality games:,Top 100:,4,31.8,-0.6,-4.5,75.5,13.9,44.4,42.2,0.0,0.0,3.8,17.0,5.8,1.2,66.7,2-6,.333,4-9,.444,0-0,.000,,,,
175,,,,,Top 50 quality games:,Top 50:,1,2.5,-0.3,-10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
176,2011,So,6-3,Derrek Tartt,Albany,AE,17,3.0,-0.1,-1.8,74.6,16.3,33.3,31.7,0.0,28.8,21.5,20.6,3.1,1.7,11.1,0-1,.000,3-7,.429,0-2,.000,,,,
177,,,,,Conf. games:,Conf. games:,9,2.3,-0.1,-8.9,69.1,18.1,33.3,28.8,0.0,7.5,28.2,25.1,0.0,0.0,33.3,0-1,.000,1-2,.500,0-1,.000,,,,
178,,,,,Top 100 quality games:,Top 100:,3,4.1,-0.7,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
179,,,,,Top 50 quality games:,Top 50:,1,15.0,-1.9,-9.2,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
180,2011,Jr,6-3,Russell Moore,Albany,AE,5,3.1,-0.6,-5.6,77.7,9.0,20.0,20.0,6.1,8.4,14.2,18.2,0.0,0.0,0.0,0-0,.000,1-5,.200,0-0,.000,,,,
181,,,,,Top 100 quality games:,Top 100:,2,2.9,-0.8,-6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,DUNKS,At the rim,Other 2-PT, 3-Pt Jumpers,,,,,,,,,,,,,,,,,,,,,,,
184,2011,So,6-4,Jamar Ragland,Alcorn St.,SWAC,24,43.6,0.0,-5.5,88.6,19.6,48.6,50.3,3.7,9.9,8.8,20.2,1.0,1.3,42.1,34-61,.557,54-113,.478,11-32,.344,,,,
185,,,,,Conf. games:,Conf. games:,17,54.6,0.2,-5.0,91.6,20.3,52.7,53.9,3.8,11.8,8.8,21.5,0.8,1.4,49.1,31-55,.564,44-89,.494,10-23,.435,,,,
186,,,,,Top 100 quality games:,Top 100:,5,25.0,-0.5,-7.6,72.4,18.6,37.0,38.7,3.6,2.8,7.8,19.1,2.4,0.7,26.1,3-6,.500,7-16,.438,1-7,.143,,,,
187,,,,,Top 50 quality games:,Top 50:,3,21.3,-1.5,-11.6,44.1,21.7,18.2,25.3,0.0,2.8,7.9,26.4,4.7,1.4,54.5,3-6,.500,2-7,.286,0-4,.000,,,,
188,2011,Jr,6-6,Chris Davenport,Alcorn St.,SWAC,10,13.5,-0.2,-6.3,78.0,22.1,40.2,44.7,6.5,2.1,0.0,21.9,1.3,2.5,60.9,16-28,.571,17-45,.378,1-1,1.000,,,,
189,,,,,Conf. games:,Conf. games:,2,1.8,0.1,-0.2,96.4,19.1,100.0,68.6,0.0,8.4,0.0,22.2,0.0,4.3,250.0,2-5,.400,2-2,1.000,0-0,.000,,,,
190,,,,,Top 100 quality games:,Top 100:,6,38.6,-0.4,-7.0,71.8,21.5,36.8,43.8,5.5,1.8,0.0,27.7,1.6,2.3,44.1,11-15,.733,11-33,.333,1-1,1.000,,,,
191,,,,,Top 50 quality games:,Top 50:,4,46.9,0.1,-6.5,77.9,23.4,39.6,48.2,6.6,1.3,0.0,27.7,1.1,1.3,62.5,11-15,.733,8-23,.348,1-1,1.000,,,,
192,2011,Jr,6-4,Willie Brownlee,Alcorn St.,SWAC,27,48.2,-0.2,-4.5,85.8,18.6,44.9,49.2,3.5,9.3,12.2,23.4,1.2,2.3,53.7,46-73,.630,46-107,.430,10-29,.345,,,,
193,,,,,Conf. games:,Conf. games:,17,56.4,0.3,-3.4,94.5,19.4,46.3,51.3,3.9,12.0,13.9,18.3,0.7,2.0,59.8,42-64,.656,39-87,.448,7-20,.350,,,,
194,,,,,Top 100 quality games:,Top 100:,7,32.5,-1.7,-8.9,47.6,15.7,28.9,32.0,0.9,2.2,7.7,38.2,1.8,2.2,31.6,3-6,.500,4-13,.308,1-6,.167,,,,
195,,,,,Top 50 quality games:,Top 50:,4,31.9,-1.9,-7.7,42.8,15.2,30.0,32.0,1.6,1.9,5.3,44.0,1.6,2.9,20.0,1-2,.500,3-9,.333,0-1,.000,,,,
196,2011,Fr,6-8,Korey Sanders,Alcorn St.,SWAC,27,45.6,-0.3,-5.8,89.9,14.5,43.0,42.6,8.9,17.0,5.1,11.3,3.5,1.0,34.7,16-42,.381,52-118,.441,0-3,.000,,,,
197,,,,,Conf. games:,Conf. games:,17,55.9,-0.1,-5.0,95.9,14.6,45.7,45.0,9.8,20.9,4.6,9.1,3.7,0.8,38.3,14-36,.389,43-93,.462,0-1,.000,,,,
198,,,,,Top 100 quality games:,Top 100:,7,32.9,-0.4,-7.3,79.9,13.6,40.9,40.2,5.5,3.2,8.5,15.8,1.8,1.6,27.3,2-6,.333,9-20,.450,0-2,.000,,,,
199,,,,,Top 50 quality games:,Top 50:,4,30.6,-0.2,-5.4,81.0,15.5,42.9,43.5,6.7,2.0,6.6,19.3,3.3,2.0,14.3,1-2,.500,6-14,.429,0-0,.000,,,,
200,2011,So,6-8,Michael Martin,Alcorn St.,SWAC,22,20.6,-0.4,-3.7,88.2,10.5,46.4,45.1,9.9,5.0,4.6,21.7,6.6,2.1,64.3,7-18,.389,13-28,.464,0-0,.000,,,,
201,,,,,Conf. games:,Conf. games:,12,10.4,-0.0,-2.7,94.5,15.0,53.8,52.1,8.6,12.7,6.0,19.1,5.4,2.9,84.6,5-11,.455,7-13,.538,0-0,.000,,,,
202,,,,,Top 100 quality games:,Top 100:,7,37.1,-0.3,-2.3,89.4,9.3,42.9,42.1,12.2,1.9,6.8,20.6,8.1,1.4,21.4,1-3,.333,6-14,.429,0-0,.000,,,,
203,,,,,Top 50 quality games:,Top 50:,4,45.0,0.1,-1.1,94.5,10.1,45.5,46.0,13.7,1.3,11.5,20.1,7.8,1.4,18.2,1-2,.500,5-11,.455,0-0,.000,,,,
204,2011,Jr,5-10,Alex Savannah,Alcorn St.,SWAC,25,36.7,-0.6,-6.5,77.6,18.5,40.8,46.3,1.7,5.9,18.7,28.9,0.2,2.9,58.7,34-54,.630,30-73,.411,5-19,.263,,,,
205,,,,,Conf. games:,Conf. games:,17,40.0,-0.6,-6.5,80.3,18.9,40.6,46.5,1.9,7.7,19.0,26.5,0.3,3.0,65.6,26-42,.619,20-48,.417,4-16,.250,,,,
206,,,,,Top 100 quality games:,Top 100:,6,30.4,-0.6,-7.6,69.0,20.1,43.2,46.7,0.0,2.3,18.8,34.8,0.0,2.4,45.5,6-10,.600,8-19,.421,1-3,.333,,,,
207,,,,,Top 50 quality games:,Top 50:,3,20.6,-0.4,-1.4,70.5,19.1,56.3,55.6,0.0,2.9,0.0,38.7,0.0,6.0,50.0,2-4,.500,3-7,.429,1-1,1.000,,,,
208,2011,So,6-2,Tony Eackles,Alcorn St.,SWAC,24,23.1,-0.7,-9.6,66.8,20.9,31.5,38.8,3.1,5.7,15.3,29.0,0.0,1.8,74.2,26-46,.565,18-56,.321,1-6,.167,,,,
209,,,,,Conf. games:,Conf. games:,15,22.6,-0.8,-9.7,68.5,18.6,30.6,36.6,2.0,7.8,18.2,24.6,0.0,1.7,69.4,13-25,.520,11-34,.324,0-2,.000,,,,
210,,,,,Top 100 quality games:,Top 100:,6,23.2,-0.5,-9.1,64.5,25.8,34.4,44.0,2.6,3.1,15.2,35.6,0.0,1.5,118.8,11-19,.579,4-13,.308,1-3,.333,,,,
211,,,,,Top 50 quality games:,Top 50:,4,31.3,-0.3,-7.7,68.5,27.1,37.5,47.3,3.3,1.9,22.8,36.0,0.0,1.0,141.7,10-17,.588,3-9,.333,1-3,.333,,,,
212,2011,So,6-4,Keith Searcy,Alcorn St.,SWAC,23,31.6,-1.2,-9.4,64.9,19.7,29.2,34.0,1.4,7.4,17.1,23.3,0.0,3.5,40.6,23-41,.561,28-95,.295,1-6,.167,,,,
213,,,,,Conf. games:,Conf. games:,17,38.4,-1.3,-8.9,66.1,18.7,29.3,34.3,1.2,8.8,16.5,22.7,0.0,3.7,34.7,16-26,.615,22-71,.310,0-4,.000,,,,
214,,,,,Top 100 quality games:,Top 100:,5,22.9,-0.9,-10.5,61.3,22.4,31.0,34.3,1.3,3.1,16.1,24.3,0.0,2.4,52.4,5-11,.455,5-19,.263,1-2,.500,,,,
215,,,,,Top 50 quality games:,Top 50:,3,26.9,-0.5,-6.6,67.8,22.7,26.5,35.3,0.0,2.2,20.6,19.9,0.0,3.4,35.3,5-6,.833,3-15,.200,1-2,.500,,,,
216,2011,So,6-3,Shaunvanta Ingram,Alcorn St.,SWAC,20,22.0,-1.2,-12.3,57.2,20.3,29.1,32.0,4.0,9.3,10.1,29.2,0.4,1.1,20.3,9-15,.600,20-57,.351,1-17,.059,,,,
217,,,,,Conf. games:,Conf. games:,11,18.8,-0.9,-12.2,64.6,21.7,34.6,39.1,3.1,12.4,11.6,30.9,0.7,0.4,30.8,8-12,.667,12-29,.414,1-10,.100,,,,
218,,,,,Top 100 quality games:,Top 100:,6,25.7,-2.1,-13.7,33.2,18.2,12.5,13.8,4.7,8.3,9.5,22.7,0.0,2.1,12.5,1-3,.333,3-19,.158,0-5,.000,,,,
219,,,,,Top 50 quality games:,Top 50:,4,29.4,-2.0,-12.5,34.6,16.4,12.5,14.3,5.3,2.1,0.0,12.7,0.0,2.1,18.8,1-3,.333,2-12,.167,0-4,.000,,,,
220,2011,Sr,6-9,Vlad Moldoveanu,American,Pat,30,80.2,4.7,4.9,112.9,31.5,50.4,56.7,6.3,12.0,15.6,11.6,1.5,0.7,42.4,159-191,.832,137-287,.477,60-163,.368,,,,
221,,,,,Conf. games:,Conf. games:,14,84.4,4.8,4.6,116.1,29.1,50.5,58.0,7.2,19.5,15.4,12.4,1.9,0.4,48.9,79-92,.859,56-119,.471,26-69,.377,,,,
222,,,,,Top 100 quality games:,Top 100:,5,86.0,3.5,0.1,94.9,30.6,44.2,47.8,4.0,4.6,7.6,9.0,0.6,0.0,32.1,17-25,.680,24-52,.462,7-26,.269,,,,
223,,,,,Top 50 quality games:,Top 50:,4,88.8,4.3,1.2,97.5,32.3,46.4,49.3,3.0,1.8,9.7,9.0,0.8,0.0,24.3,12-17,.706,22-45,.489,7-25,.280,,,,
224,2011,Sr,6-3,Nick Hendra,American,Pat,31,81.0,1.0,-1.0,100.1,17.4,47.9,51.2,1.9,6.6,26.8,23.3,0.5,1.8,37.6,48-73,.658,57-107,.533,24-87,.276,,,,
225,,,,,Conf. games:,Conf. games:,14,84.2,1.6,-0.3,104.1,18.5,49.4,54.8,1.4,11.8,29.5,24.5,0.2,1.9,50.0,33-45,.733,28-48,.583,11-42,.262,,,,
226,,,,,Top 100 quality games:,Top 100:,5,73.0,-0.7,-7.1,70.6,23.1,37.5,39.0,5.7,2.7,24.7,32.2,0.8,0.9,34.4,5-11,.455,6-17,.353,4-15,.267,,,,
227,,,,,Top 50 quality games:,Top 50:,4,74.4,-0.4,-5.6,74.3,21.4,45.7,45.6,7.1,2.2,20.1,35.3,0.9,1.1,30.4,3-7,.429,6-14,.429,3-9,.333,,,,
228,2011,Sr,6-3,Steve Luptak,American,Pat,31,55.6,-0.9,-4.5,86.8,11.7,47.4,48.4,0.9,5.6,18.6,33.0,0.3,0.8,32.1,13-25,.520,10-27,.370,18-51,.353,,,,
229,,,,,Conf. games:,Conf. games:,14,58.4,-0.7,-4.7,89.1,12.4,46.2,49.9,1.2,8.9,17.9,32.7,0.3,1.0,38.5,10-15,.667,3-11,.273,10-28,.357,,,,
230,,,,,Top 100 quality games:,Top 100:,5,54.0,-2.6,-5.6,54.3,11.6,26.9,26.9,0.0,3.7,16.2,37.9,0.0,1.2,0.0,0-0,.000,2-7,.286,1-6,.167,,,,
231,,,,,Top 50 quality games:,Top 50:,4,57.5,-3.2,-6.6,49.3,11.4,20.0,20.0,0.0,2.9,18.4,39.5,0.0,0.7,0.0,0-0,.000,2-6,.333,0-4,.000,,,,
232,2011,Sr,6-1,Donald Sims,Appalachian St.,SC,29,95.8,4.8,5.2,113.9,26.7,52.1,58.8,1.1,7.2,19.9,15.9,0.4,2.6,44.9,164-191,.859,112-217,.516,73-208,.351,,,,
233,,,,,Conf. games:,Conf. games:,18,96.1,4.7,4.8,115.3,26.2,52.2,57.9,1.2,9.8,17.0,13.2,0.6,2.4,38.2,89-105,.848,79-150,.527,43-125,.344,,,,
234,,,,,Top 100 quality games:,Top 100:,8,96.6,7.3,9.1,123.4,28.0,56.4,62.7,1.1,3.0,28.1,14.8,0.0,2.8,44.8,49-56,.875,33-62,.532,25-63,.397,,,,
235,,,,,Top 50 quality games:,Top 50:,2,92.5,5.8,8.2,111.8,28.4,45.5,52.3,3.0,0.0,23.7,11.2,0.0,6.3,39.4,11-13,.846,9-19,.474,4-14,.286,,,,
236,2011,Sr,6-5,Jeremi Booth,Appalachian St.,SC,27,54.8,1.0,-0.4,102.2,17.7,47.9,50.7,3.7,6.9,3.7,13.0,0.2,2.2,23.0,32-44,.727,36-65,.554,37-126,.294,,,,
237,,,,,Conf. games:,Conf. games:,17,58.3,1.3,0.3,105.7,18.4,48.9,52.3,3.7,9.4,3.2,12.1,0.2,2.5,22.7,24-30,.800,27-46,.587,25-86,.291,,,,
238,,,,,Top 100 quality games:,Top 100:,7,49.4,2.5,3.6,120.8,15.9,63.1,61.8,6.4,3.0,1.3,11.6,0.0,2.2,28.6,6-12,.500,7-11,.636,13-31,.419,,,,
239,,,,,Top 50 quality games:,Top 50:,2,56.3,2.4,3.1,116.7,16.0,65.4,64.5,2.5,0.0,0.0,16.3,0.0,2.6,15.4,1-2,.500,1-1,1.000,5-12,.417,,,,
240,2011,Jr,6-1,Marcus Wright,Appalachian St.,SC,25,41.6,-0.5,-5.4,83.9,16.0,47.5,49.1,2.7,7.9,11.5,30.9,0.4,2.1,19.2,12-19,.632,23-46,.500,16-53,.302,,,,
241,,,,,Conf. games:,Conf. games:,16,42.3,-0.5,-4.0,86.9,15.1,46.6,48.5,3.1,10.3,13.0,30.5,0.7,2.5,13.8,6-8,.750,12-26,.462,10-32,.313,,,,
242,,,,,Top 100 quality games:,Top 100:,8,37.8,-0.2,-7.0,79.9,19.0,48.2,49.6,2.8,5.8,9.3,32.9,0.0,1.4,32.1,5-9,.556,6-12,.500,5-16,.313,,,,
243,,,,,Top 50 quality games:,Top 50:,2,22.5,1.2,-1.2,110.8,23.8,91.7,91.7,0.0,0.0,15.7,41.2,0.0,0.0,0.0,0-0,.000,1-1,1.000,3-5,.600,,,,
244,2011,Sr,6-3,J.R. Archer,Appalachian St.,SC,5,1.3,0.4,0.5,140.4,13.0,100.0,100.0,7.9,8.0,0.0,30.1,0.0,0.0,0.0,0-0,.000,0-0,.000,2-3,.667,,,,
245,,,,,Conf. games:,Conf. games:,3,1.5,0.6,6.4,140.2,17.9,100.0,100.0,10.9,10.7,0.0,30.0,0.0,0.0,0.0,0-0,.000,0-0,.000,2-3,.667,,,,
246,,,,,Top 100 quality games:,Top 100:,2,0.3,-0.2,-6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
247,,,,,Top 50 quality games:,Top 50:,1,1.3,-0.3,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
248,2011,Jr,6-8,Jacob Lail,Appalachian St.,SC,6,2.1,-1.0,-15.0,22.3,12.4,0.0,0.0,9.4,9.5,0.0,37.8,4.0,0.0,0.0,0-0,.000,0-4,.000,0-0,.000,,,,
249,,,,,Conf. games:,Conf. games:,2,0.3,-0.3,3.6,0.0,0.0,0.0,0.0,0.0,58.8,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
250,,,,,Top 100 quality games:,Top 100:,3,0.3,-0.0,-28.6,45.0,20.0,0.0,0.0,112.7,0.0,0.0,78.5,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
251,,,,,Top 50 quality games:,Top 50:,1,1.3,-0.1,-51.7,39.8,20.0,0.0,0.0,112.7,0.0,0.0,80.9,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
252,2011,Fr,6-0,Griffin Shaw,Appalachian St.,SC,6,1.5,-0.4,-8.9,56.7,11.1,0.0,33.9,0.0,7.0,0.0,31.0,0.0,0.0,100.0,2-2,1.000,0-0,.000,0-2,.000,,,,
253,,,,,Conf. games:,Conf. games:,2,0.3,-0.3,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
254,,,,,Top 100 quality games:,Top 100:,3,0.9,-0.3,-5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
255,,,,,Top 50 quality games:,Top 50:,1,2.5,-0.6,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
256,2011,So,6-8,Derrick Williams,Arizona,P12,38,74.1,5.9,12.0,123.1,28.7,65.0,69.0,11.8,16.0,8.7,18.2,2.3,1.9,87.1,247-331,.746,184-306,.601,42-74,.568,,,,
257,,,,,Conf. games:,Conf. games:,18,75.6,5.4,10.1,117.3,28.0,64.5,67.3,11.2,23.1,8.0,19.3,2.0,1.5,92.4,111-159,.698,87-143,.608,16-29,.552,,,,
258,,,,,Top 100 quality games:,Top 100:,23,76.6,5.9,10.5,116.2,29.7,59.9,64.9,10.5,20.9,8.4,18.6,2.3,1.7,80.6,151-204,.740,117-203,.576,23-50,.460,,,,
259,,,,,Top 50 quality games:,Top 50:,12,80.2,5.9,10.2,108.5,32.2,53.2,58.4,11.4,23.1,10.3,19.2,2.8,2.2,64.6,73-102,.716,63-125,.504,14-33,.424,,,,
260,2011,Sr,6-7,Jamelle Horne,Arizona,P12,38,44.5,1.7,3.8,114.2,16.4,57.0,59.2,5.4,9.4,8.5,17.5,2.1,1.1,21.3,29-38,.763,37-71,.521,43-107,.402,,,,
261,,,,,Conf. games:,Conf. games:,18,44.1,1.4,2.1,111.7,14.4,59.9,61.0,4.8,14.5,8.5,20.3,1.9,0.4,15.5,8-11,.727,14-29,.483,19-42,.452,,,,
262,,,,,Top 100 quality games:,Top 100:,23,43.3,1.4,2.3,107.5,15.5,52.1,54.7,3.9,12.2,10.6,17.9,1.7,1.0,24.0,17-23,.739,17-37,.459,22-59,.373,,,,
263,,,,,Top 50 quality games:,Top 50:,12,43.7,1.2,2.1,98.9,17.0,46.0,47.9,3.1,11.3,9.6,16.7,0.9,1.1,12.9,6-8,.750,9-24,.375,13-38,.342,,,,
