,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
130,,,,,Top 100 quality games:,Top 100:,2,40.8,-0.2,-6.6,73.1,24.7,36.1,38.4,6.0,5.4,5.7,19.0,6.5,0.0,33.3,3-6,.500,2-13,.154,3-5,.600,,,,
131,,,,,Top 50 quality games:,Top 50:,1,20.0,2.6,-0.1,106.6,33.7,50.0,54.8,12.0,5.3,0.0,10.4,4.7,0.0,20.0,2-2,1.000,2-7,.286,2-3,.667,,,,
132,2012,Fr,6-7,KeDorian Sullivan,Alcorn St.,SWAC,28,51.2,0.2,-4.6,96.5,15.3,48.3,50.6,7.6,15.7,4.0,16.6,3.2,1.5,44.5,31-53,.585,56-115,.487,1-4,.250,,,,
133,,,,,Conf. games:,Conf. games:,18,52.2,0.3,-4.5,102.3,14.8,55.0,57.5,7.2,17.5,4.2,20.3,4.2,1.3,45.7,21-32,.656,37-68,.544,1-2,.500,,,,
134,,,,,Top 100 quality games:,Top 100:,3,55.8,0.4,-0.3,92.8,15.0,42.1,42.6,7.3,9.2,0.0,5.7,1.2,2.6,10.5,1-2,.500,8-18,.444,0-1,.000,,,,
135,,,,,Top 50 quality games:,Top 50:,2,46.3,-1.2,-8.2,71.8,12.5,33.3,33.3,5.2,4.6,0.0,12.1,0.0,1.5,0.0,0-0,.000,3-8,.375,0-1,.000,,,,
136,2012,Jr,5-11,Jarvis Moore,Alcorn St.,SWAC,17,17.3,-0.9,-7.4,63.0,20.6,38.9,42.2,4.4,7.2,27.8,46.7,0.5,4.8,11.1,4-4,1.000,11-30,.367,2-6,.333,,,,
137,,,,,Conf. games:,Conf. games:,8,13.2,-1.3,-6.8,55.6,21.1,28.6,28.6,5.4,8.0,28.7,41.3,1.2,6.3,0.0,0-0,.000,6-18,.333,0-3,.000,,,,
138,,,,,Top 100 quality games:,Top 100:,3,29.2,-0.5,-7.6,72.1,17.3,33.3,43.2,5.6,2.5,28.5,37.7,0.0,0.0,33.3,2-2,1.000,2-5,.400,0-1,.000,,,,
139,,,,,Top 50 quality games:,Top 50:,2,30.0,0.7,-3.0,104.1,16.3,50.0,60.6,8.0,3.5,33.0,28.7,0.0,0.0,50.0,2-2,1.000,2-4,.500,0-0,.000,,,,
140,2012,N/A,0,Deyon Franciosis,Alcorn St.,SWAC,7,4.1,-1.0,-10.4,49.3,10.1,62.5,62.5,0.0,7.6,0.0,62.5,0.0,2.5,0.0,0-0,.000,1-2,.500,1-2,.500,,,,
141,,,,,Conf. games:,Conf. games:,5,4.2,-0.4,-10.2,79.0,9.9,62.5,62.5,0.0,8.5,0.0,39.9,0.0,0.0,0.0,0-0,.000,1-2,.500,1-2,.500,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,DUNKS,At the rim,Other 2-PT, 3-Pt Jumpers,,,,,,,,,,,,,,,,,,,,,,,
144,2012,Fr,6-2,Tyson Tufono,Alcorn St.,SWAC,18,5.8,-0.5,-12.5,55.5,13.5,28.6,28.6,0.0,5.4,9.5,26.5,0.0,0.0,0.0,0-0,.000,1-3,.333,2-11,.182,,,,
145,,,,,Conf. games:,Conf. games:,11,6.3,-0.5,-11.9,58.3,15.0,33.3,33.3,0.0,5.6,13.4,35.1,0.0,0.0,0.0,0-0,.000,0-0,.000,2-9,.222,,,,
146,,,,,Top 100 quality games:,Top 100:,3,5.8,0.1,-3.1,105.7,12.5,50.0,50.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0-0,.000,1-2,.500,0-0,.000,,,,
147,,,,,Top 50 quality games:,Top 50:,2,7.5,0.2,-3.1,105.3,14.2,50.0,50.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,1-2,.500,0-0,.000,,,,
148,2012,Sr,6-5,Charles Hinkle,American,Pat,32,85.4,3.9,5.5,108.7,28.4,50.5,56.9,3.8,12.9,13.4,13.8,1.4,1.7,42.9,155-185,.838,90-228,.395,85-203,.419,,,,
149,,,,,Conf. games:,Conf. games:,14,84.1,3.4,5.7,108.0,27.5,52.7,56.3,3.3,16.6,14.3,14.6,1.3,1.9,27.0,40-50,.800,39-103,.379,39-82,.476,,,,
150,,,,,Top 100 quality games:,Top 100:,7,84.6,5.3,6.1,112.6,27.9,54.0,58.4,5.1,9.5,14.6,13.5,0.9,1.3,28.7,25-29,.862,26-50,.520,19-51,.373,,,,
151,,,,,Top 50 quality games:,Top 50:,2,76.3,4.4,2.0,104.4,29.1,50.0,52.7,5.3,8.9,15.0,10.8,1.9,0.0,25.0,5-7,.714,8-14,.571,4-14,.286,,,,
152,2012,Sr,6-5,Troy Brewer,American,Pat,28,68.4,2.0,2.4,105.1,20.1,52.0,54.6,1.7,9.2,11.4,12.9,0.8,1.6,19.0,42-53,.792,64-143,.448,54-136,.397,,,,
153,,,,,Conf. games:,Conf. games:,12,62.3,1.7,2.3,108.0,18.3,55.9,57.1,1.9,10.7,7.2,13.3,1.0,1.5,13.7,10-14,.714,27-59,.458,20-43,.465,,,,
154,,,,,Top 100 quality games:,Top 100:,4,48.6,2.3,2.7,100.2,20.8,47.9,50.6,2.4,7.4,10.9,13.5,0.0,1.9,10.4,5-5,1.000,8-27,.296,10-21,.476,,,,
155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2012,Sr,6-11,Riley Grafft,American,Pat,30,38.6,1.1,-0.9,116.4,13.9,61.0,61.7,10.6,15.9,7.4,17.5,2.5,1.0,63.0,28-46,.609,43-72,.597,1-1,1.000,,,,
157,,,,,Conf. games:,Conf. games:,14,43.9,0.9,-1.6,113.7,13.7,62.9,61.7,11.8,21.4,6.2,21.4,2.9,0.8,42.9,8-15,.533,22-35,.629,0-0,.000,,,,
158,,,,,Top 100 quality games:,Top 100:,6,37.1,1.8,2.6,124.0,11.3,60.0,60.0,7.4,20.5,10.7,10.9,3.2,2.4,46.7,4-7,.571,9-15,.600,0-0,.000,,,,
159,,,,,Top 50 quality games:,Top 50:,2,38.8,-0.3,-1.1,82.5,12.8,33.3,28.8,7.0,30.6,14.0,0.0,0.0,2.1,33.3,0-2,.000,2-6,.333,0-0,.000,,,,
160,2012,Sr,6-4,Simon McCormack,American,Pat,32,37.0,0.4,-2.3,102.4,15.0,61.2,56.9,3.9,12.6,16.0,20.4,0.2,1.2,37.6,10-32,.313,52-85,.612,0-0,.000,,,,
161,,,,,Conf. games:,Conf. games:,14,44.6,1.0,-2.3,111.1,15.8,55.1,54.4,5.8,12.6,18.2,16.5,0.0,0.8,22.4,5-11,.455,27-49,.551,0-0,.000,,,,
162,,,,,Top 100 quality games:,Top 100:,7,31.8,0.4,-5.0,99.7,12.6,60.0,60.0,7.5,11.3,7.8,28.4,0.0,0.7,0.0,0-0,.000,9-15,.600,0-0,.000,,,,
163,,,,,Top 50 quality games:,Top 50:,2,45.0,1.2,-2.9,107.4,12.6,66.7,66.7,6.0,11.3,13.4,28.2,0.0,0.0,0.0,0-0,.000,4-6,.667,0-0,.000,,,,
164,2012,So,5-10,Wayne Simon II,American,Pat,26,15.5,-0.6,-7.1,68.0,14.2,38.9,38.6,3.8,10.1,9.0,31.5,0.6,1.9,51.9,5-14,.357,9-21,.429,1-6,.167,,,,
165,,,,,Conf. games:,Conf. games:,12,22.3,-1.0,-6.3,66.2,12.2,42.3,38.7,3.2,12.2,7.0,34.1,0.0,2.1,61.5,2-8,.250,4-10,.400,1-3,.333,,,,
166,,,,,Top 100 quality games:,Top 100:,6,14.3,-0.8,-7.4,54.7,12.1,20.0,20.0,2.8,6.3,19.6,39.2,0.0,3.2,0.0,0-0,.000,1-5,.200,0-0,.000,,,,
167,,,,,Top 50 quality games:,Top 50:,2,17.5,-1.1,-11.0,44.2,9.6,0.0,0.0,0.0,0.0,27.2,47.7,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,
168,2012,Sr,6-2,Joe Hill,American,Pat,22,7.0,-0.1,-1.3,85.8,13.5,60.0,60.0,1.4,10.5,9.1,36.4,0.0,2.1,0.0,0-0,.000,0-1,.000,6-14,.429,,,,
169,,,,,Conf. games:,Conf. games:,8,5.0,0.4,2.0,138.4,9.7,60.0,60.0,4.7,4.2,6.6,0.0,0.0,2.3,0.0,0-0,.000,0-0,.000,2-5,.400,,,,
170,,,,,Top 100 quality games:,Top 100:,5,7.5,0.4,3.8,100.8,27.0,64.3,64.3,5.3,6.0,36.4,33.7,0.0,3.0,0.0,0-0,.000,0-0,.000,3-7,.429,,,,
171,,,,,Top 50 quality games:,Top 50:,2,8.8,0.1,2.9,75.5,33.6,75.0,75.0,0.0,0.0,37.4,54.6,0.0,9.1,0.0,0-0,.000,0-0,.000,1-2,.500,,,,
172,2012,Jr,6-0,Rodney Milum,Appalachian St.,SC,9,16.5,2.0,1.3,110.7,19.7,56.2,58.2,0.6,3.6,8.1,14.1,0.5,0.6,23.1,11-15,.733,5-12,.417,21-53,.396,,,,
173,,,,,Conf. games:,Conf. games:,2,5.1,2.7,5.8,137.8,16.6,68.2,71.1,0.0,9.0,11.7,9.7,0.0,1.6,18.2,2-2,1.000,0-0,.000,5-11,.455,,,,
174,,,,,Top 100 quality games:,Top 100:,2,26.9,3.9,4.3,119.5,22.9,52.3,52.3,2.5,3.3,12.0,0.0,2.1,0.0,9.1,1-2,.500,1-4,.250,7-18,.389,,,,
175,,,,,Top 50 quality games:,Top 50:,2,35.8,3.8,4.3,117.8,23.5,52.3,52.3,2.4,3.4,12.5,0.0,2.1,0.0,9.1,1-2,.500,1-4,.250,7-18,.389,,,,
176,2012,Sr,6-5,Omar Carter,Appalachian St.,SC,29,71.8,1.8,-0.4,97.6,24.9,44.7,48.8,6.3,14.7,13.7,16.3,0.6,2.0,37.4,77-113,.681,84-201,.418,34-101,.337,,,,
177,,,,,Conf. games:,Conf. games:,18,69.7,1.5,-0.6,98.3,23.8,44.8,49.3,5.3,17.8,12.5,14.8,1.0,1.9,39.9,48-69,.696,52-119,.437,17-54,.315,,,,
178,,,,,Top 100 quality games:,Top 100:,4,78.1,3.5,-0.4,100.3,27.2,50.0,53.5,6.1,14.6,17.3,21.4,0.0,1.4,35.4,12-17,.706,12-31,.387,8-17,.471,,,,
179,,,,,Top 50 quality games:,Top 50:,3,83.3,3.9,0.8,102.5,24.9,47.1,51.6,5.3,13.2,19.1,17.3,0.0,1.8,40.0,10-14,.714,9-23,.391,5-12,.417,,,,
180,2012,Sr,6-10,Isaac Butts,Appalachian St.,SC,26,47.0,1.6,-1.2,108.5,19.5,64.1,64.8,14.3,18.9,8.9,26.1,2.7,1.0,50.4,38-59,.644,75-117,.641,0-0,.000,,,,
181,,,,,Conf. games:,Conf. games:,15,35.9,2.0,0.6,120.2,20.8,70.5,70.2,14.4,23.9,13.4,21.9,3.2,0.7,52.5,21-32,.656,43-61,.705,0-0,.000,,,,
182,,,,,Top 100 quality games:,Top 100:,4,61.9,0.3,-7.4,84.3,18.3,42.1,47.5,13.3,17.0,2.0,30.1,0.0,0.6,57.9,7-11,.636,8-19,.421,0-0,.000,,,,
183,,,,,Top 50 quality games:,Top 50:,3,65.0,-1.0,-9.3,70.9,16.7,33.3,38.5,10.8,13.1,2.6,33.2,0.0,0.8,26.7,3-4,.750,5-15,.333,0-0,.000,,,,
184,2012,Sr,6-7,Andre Williamson,Appalachian St.,SC,28,62.3,1.6,-0.0,103.7,19.6,58.7,58.1,8.0,19.9,9.7,20.8,5.3,0.7,38.6,38-73,.521,99-171,.579,8-18,.444,,,,
185,,,,,Conf. games:,Conf. games:,17,61.0,1.9,1.5,108.0,20.7,62.1,60.9,8.8,22.6,10.3,19.4,5.7,0.9,47.4,29-55,.527,66-107,.617,4-9,.444,,,,
186,,,,,Top 100 quality games:,Top 100:,4,71.3,3.7,1.4,114.2,19.7,61.3,60.3,9.6,17.2,10.3,16.2,3.2,0.5,48.4,8-15,.533,13-26,.500,4-5,.800,,,,
187,,,,,Top 50 quality games:,Top 50:,3,72.5,3.7,0.0,114.6,18.4,58.0,58.4,9.7,16.8,11.2,15.4,2.0,0.0,20.0,3-5,.600,10-21,.476,3-4,.750,,,,
188,2012,So,6-3,Mitch Woods,Appalachian St.,SC,28,33.1,-0.3,-6.5,86.6,13.6,44.4,47.8,1.8,5.3,19.0,31.6,1.3,0.6,42.6,14-23,.609,15-33,.455,6-21,.286,,,,
189,,,,,Conf. games:,Conf. games:,18,29.9,-0.0,-6.3,94.9,14.0,50.0,51.1,1.7,7.2,19.2,25.3,1.0,0.8,44.1,8-15,.533,11-21,.524,4-13,.308,,,,
190,,,,,Top 100 quality games:,Top 100:,4,36.3,0.2,-5.7,94.3,11.6,35.7,44.9,1.9,7.3,19.1,27.1,0.0,1.0,57.1,3-4,.750,1-5,.200,1-2,.500,,,,
191,,,,,Top 50 quality games:,Top 50:,3,35.0,-0.2,-6.6,82.6,13.7,41.7,50.6,0.0,10.5,9.3,32.2,0.0,1.4,66.7,3-4,.750,1-4,.250,1-2,.500,,,,
192,2012,So,6-1,G.J. Vilarino,Appalachian St.,SC,27,36.4,-0.5,-6.1,78.3,18.1,35.6,40.4,0.8,11.3,14.3,23.2,0.0,1.5,47.4,27-46,.587,27-74,.365,5-23,.217,,,,
193,,,,,Conf. games:,Conf. games:,18,41.9,-0.5,-6.1,79.4,18.5,35.9,41.5,0.8,13.1,12.1,21.0,0.0,1.2,53.5,23-38,.605,21-54,.389,3-17,.176,,,,
194,,,,,Top 100 quality games:,Top 100:,4,49.4,0.7,-4.8,93.7,16.5,34.1,35.6,1.4,8.9,26.0,9.3,0.0,1.5,18.2,2-4,.500,6-17,.353,1-5,.200,,,,
195,,,,,Top 50 quality games:,Top 50:,3,43.3,0.1,-7.2,79.7,19.6,32.4,30.6,2.0,8.4,29.1,12.1,0.0,1.2,11.8,0-2,.000,4-13,.308,1-4,.250,,,,
196,2012,Sr,6-6,Petey Hausley,Appalachian St.,SC,13,8.8,0.1,-4.0,94.5,15.7,38.1,43.9,10.5,11.1,3.9,14.8,4.8,2.3,52.4,7-11,.636,8-21,.381,0-0,.000,,,,
197,,,,,Conf. games:,Conf. games:,8,9.9,0.4,-0.9,106.6,15.9,50.0,54.7,10.1,13.9,2.8,15.5,7.3,2.5,64.3,6-9,.667,7-14,.500,0-0,.000,,,,
198,,,,,Top 100 quality games:,Top 100:,1,5.0,1.7,3.5,138.8,14.1,50.0,50.0,13.7,17.5,27.8,0.0,0.0,7.5,0.0,0-0,.000,1-2,.500,0-0,.000,,,,
199,,,,,Top 50 quality games:,Top 50:,1,6.7,1.6,3.5,136.7,14.3,50.0,50.0,13.2,18.3,28.8,0.0,0.0,7.6,0.0,0-0,.000,1-2,.500,0-0,.000,,,,
200,2012,Sr,6-3,Kyle Fogg,Arizona,P12,35,79.7,3.5,5.5,111.0,21.3,52.9,58.2,1.9,11.1,15.4,16.1,1.2,2.0,45.6,120-152,.789,68-171,.398,72-162,.444,,,,
201,,,,,Conf. games:,Conf. games:,18,80.4,3.9,5.9,111.6,22.5,51.6,57.6,2.5,12.6,16.7,15.8,1.4,1.9,43.1,67-81,.827,37-92,.402,40-96,.417,,,,
202,,,,,Top 100 quality games:,Top 100:,20,84.0,3.4,4.8,106.1,21.2,50.5,56.2,2.5,9.8,13.7,17.0,1.0,1.6,48.7,72-94,.766,39-103,.379,39-90,.433,,,,
203,,,,,Top 50 quality games:,Top 50:,7,84.6,4.6,7.2,113.8,20.4,56.8,61.2,2.3,8.5,12.0,17.6,1.1,1.8,31.1,20-23,.870,15-36,.417,18-38,.474,,,,
204,2012,Sr,6-7,Jesse Perry,Arizona,P12,35,75.5,3.4,3.2,110.8,22.1,50.2,55.3,10.5,16.2,9.9,13.8,1.9,0.7,57.6,123-175,.703,136-263,.517,11-41,.268,,,,
205,,,,,Conf. games:,Conf. games:,18,76.1,3.6,2.8,110.4,22.7,45.8,51.9,11.2,15.6,11.0,10.7,1.8,0.8,62.4,71-103,.689,74-152,.487,1-13,.077,,,,
206,,,,,Top 100 quality games:,Top 100:,20,76.0,3.6,3.5,106.4,24.4,46.9,52.9,10.4,15.0,8.8,13.1,1.2,0.6,62.0,83-119,.697,78-164,.476,8-28,.286,,,,
207,,,,,Top 50 quality games:,Top 50:,7,75.4,4.4,5.0,109.1,26.0,52.6,55.4,8.9,11.9,11.3,13.3,1.3,0.3,50.0,25-39,.641,35-68,.515,4-10,.400,,,,
208,2012,Sr,6-5,Brendon Lavender,Arizona,P12,35,39.9,1.8,4.0,125.4,13.5,68.6,68.4,0.9,6.5,11.0,14.5,0.9,0.7,12.1,10-16,.625,8-20,.400,55-112,.491,,,,
209,,,,,Conf. games:,Conf. games:,18,46.2,2.4,4.4,129.0,13.9,72.0,71.1,1.1,5.1,12.2,14.4,0.9,0.5,13.4,6-11,.545,5-10,.500,36-72,.500,,,,
210,,,,,Top 100 quality games:,Top 100:,20,41.2,1.6,3.2,121.4,11.4,60.3,61.1,0.7,5.7,10.5,11.2,0.6,0.7,7.4,4-5,.800,5-10,.500,24-58,.414,,,,
211,,,,,Top 50 quality games:,Top 50:,7,37.5,1.3,-0.0,118.8,9.9,57.5,57.5,1.1,5.7,9.8,11.6,0.0,0.0,0.0,0-0,.000,1-2,.500,7-18,.389,,,,
212,2012,Fr,6-3,Josiah Turner,Arizona,P12,29,51.1,0.8,0.8,91.7,20.2,44.0,49.4,3.9,10.0,20.4,25.2,1.1,2.6,67.5,64-102,.627,56-120,.467,7-31,.226,,,,
213,,,,,Conf. games:,Conf. games:,18,67.6,0.8,1.6,92.0,18.4,45.0,49.6,4.0,10.0,20.7,26.4,1.6,2.9,70.0,38-63,.603,36-77,.468,3-13,.231,,,,
214,,,,,Top 100 quality games:,Top 100:,16,51.0,0.6,0.5,84.5,21.8,42.2,48.4,5.2,10.5,15.4,27.9,1.3,2.4,70.0,40-63,.635,32-74,.432,4-16,.250,,,,
215,,,,,Top 50 quality games:,Top 50:,6,56.8,0.4,0.4,82.7,19.2,33.9,43.4,7.0,9.5,16.2,27.7,1.7,1.9,92.9,16-26,.615,8-23,.348,1-5,.200,,,,
216,2012,Jr,6-11,Kyryl Natyazhko,Arizona,P12,22,11.3,-0.2,-5.9,81.6,13.6,41.1,40.1,10.0,11.8,5.0,25.3,1.3,0.8,14.3,1-4,.250,10-24,.417,1-4,.250,,,,
217,,,,,Conf. games:,Conf. games:,8,4.1,-0.2,-10.2,73.6,16.2,33.3,36.0,12.1,18.9,0.0,25.1,0.0,0.0,33.3,1-2,.500,2-5,.400,0-1,.000,,,,
218,,,,,Top 100 quality games:,Top 100:,13,10.9,-0.5,-10.4,63.2,14.7,31.3,31.3,9.6,9.6,4.7,33.2,0.0,0.0,0.0,0-0,.000,5-14,.357,0-2,.000,,,,
219,,,,,Top 50 quality games:,Top 50:,5,10.5,-0.7,-11.9,52.0,12.7,20.0,20.0,11.3,17.0,0.0,32.3,0.0,0.0,0.0,0-0,.000,1-5,.200,0-0,.000,,,,
220,2012,Sr,7-0,Alex Jacobson,Arizona,P12,8,1.5,-0.3,-4.6,57.2,17.4,16.7,16.7,0.0,15.9,27.7,16.8,9.8,2.9,0.0,0-0,.000,1-6,.167,0-0,.000,,,,
221,,,,,Conf. games:,Conf. games:,5,1.4,-0.2,-11.9,60.6,16.4,0.0,0.0,0.0,11.3,53.3,0.0,0.0,0.0,0.0,0-0,.000,0-3,.000,0-0,.000,,,,
222,,,,,Top 100 quality games:,Top 100:,2,0.9,-1.0,2.7,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,8.8,0.0,0-0,.000,0-2,.000,0-0,.000,,,,
223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2012,So,6-5,Chanse Creekmur,Arizona St.,P12,30,58.4,0.7,-0.7,104.8,10.6,55.3,56.0,2.9,8.2,5.4,18.0,1.3,1.6,8.2,7-10,.700,9-14,.643,39-108,.361,,,,
225,,,,,Conf. games:,Conf. games:,18,67.6,0.6,-1.0,100.3,10.5,53.2,53.2,3.6,8.6,6.8,18.9,0.8,1.9,5.2,2-4,.500,5-9,.556,24-68,.353,,,,
226,,,,,Top 100 quality games:,Top 100:,17,60.3,1.3,-0.0,107.7,11.3,57.4,57.9,4.1,7.7,4.3,16.3,0.6,1.8,8.1,4-6,.667,5-7,.714,25-67,.373,,,,
227,,,,,Top 50 quality games:,Top 50:,8,63.4,1.1,-0.6,102.9,11.0,51.3,52.6,3.9,8.4,1.2,13.9,0.6,1.8,5.1,2-2,1.000,2-3,.667,12-36,.333,,,,
228,2012,Sr,6-1,Savalace Townsend,Arkansas Pine Bluff,SWAC,33,93.1,2.4,0.5,98.8,25.5,45.3,51.5,3.5,10.7,21.2,18.8,2.0,3.6,50.7,154-210,.733,135-311,.434,35-103,.340,,,,
229,,,,,Conf. games:,Conf. games:,18,92.8,2.3,0.4,102.7,24.3,47.0,53.3,3.1,11.4,18.0,16.8,2.0,3.6,58.1,91-126,.722,72-163,.442,20-54,.370,,,,
230,,,,,Top 100 quality games:,Top 100:,6,94.6,2.4,-1.9,89.5,26.7,44.4,48.3,3.2,6.0,20.4,23.0,2.4,2.3,27.0,18-24,.750,26-62,.419,9-27,.333,,,,
231,,,,,Top 50 quality games:,Top 50:,2,92.5,0.9,-2.7,80.8,23.5,46.0,48.2,1.6,4.9,19.9,30.1,3.4,3.1,8.0,2-2,1.000,7-16,.438,3-9,.333,,,,
232,2012,So,6-6,Austin Allen,Arkansas Pine Bluff,SWAC,25,15.9,0.1,-5.1,89.8,19.6,38.0,42.6,15.8,13.2,2.1,16.0,2.1,3.7,66.0,18-33,.545,19-49,.388,0-1,.000,,,,
233,,,,,Conf. games:,Conf. games:,13,13.1,-0.3,-7.4,75.5,21.4,38.1,38.5,16.0,15.5,2.3,23.6,1.2,5.1,76.2,6-16,.375,8-21,.381,0-0,.000,,,,
234,,,,,Top 100 quality games:,Top 100:,5,19.2,0.2,-4.4,90.3,17.2,28.6,37.7,11.2,16.1,0.0,7.4,2.4,2.5,28.6,4-4,1.000,4-14,.286,0-0,.000,,,,
235,,,,,Top 50 quality games:,Top 50:,1,16.3,2.8,-0.2,109.8,35.6,33.3,50.6,44.6,18.6,0.0,12.5,9.8,0.0,66.7,4-4,1.000,2-6,.333,0-0,.000,,,,
236,2012,Sr,6-2,Rontrell Bailey,Arkansas Pine Bluff,SWAC,28,38.1,-0.3,-7.2,93.1,12.5,48.4,52.7,6.4,9.9,11.6,28.5,0.2,1.2,61.9,25-39,.641,23-45,.511,5-18,.278,,,,
237,,,,,Conf. games:,Conf. games:,18,52.8,0.2,-6.1,101.7,13.2,52.9,57.3,6.4,9.7,13.5,26.0,0.0,1.4,66.7,23-34,.676,21-38,.553,4-13,.308,,,,
238,,,,,Top 100 quality games:,Top 100:,4,12.9,-0.4,-7.4,81.2,7.2,33.3,33.3,13.3,15.9,0.0,26.0,0.0,0.0,0.0,0-0,.000,1-2,.500,0-1,.000,,,,
239,,,,,Top 50 quality games:,Top 50:,2,27.5,-0.4,-5.9,85.7,6.3,33.3,33.3,5.3,16.5,0.0,0.0,0.0,0.0,0.0,0-0,.000,1-2,.500,0-1,.000,,,,
240,2012,Sr,6-8,Lavoris Weathers,Arkansas Pine Bluff,SWAC,29,23.3,-0.4,-8.7,78.7,16.5,47.2,43.8,8.5,12.0,2.9,22.4,1.5,0.6,88.7,16-47,.340,25-53,.472,0-0,.000,,,,
241,,,,,Conf. games:,Conf. games:,14,14.7,-0.0,-8.3,92.6,16.4,55.0,46.7,9.8,13.8,2.1,10.2,1.0,0.6,105.0,6-21,.286,11-20,.550,0-0,.000,,,,
242,,,,,Top 100 quality games:,Top 100:,6,37.1,-0.6,-7.4,72.0,17.8,36.8,39.2,9.3,18.0,2.5,25.7,0.0,0.7,57.9,5-11,.455,7-19,.368,0-0,.000,,,,
243,,,,,Top 50 quality games:,Top 50:,2,18.8,-1.1,-8.9,49.1,7.4,0.0,52.6,0.0,8.1,0.0,52.5,0.0,0.0,0.0,1-2,.500,0-0,.000,0-0,.000,,,,
244,2012,Jr,6-7,Jamar Harris,Arkansas Pine Bluff,SWAC,30,26.4,-0.8,-8.9,74.7,12.0,47.8,42.9,7.9,8.6,3.0,28.7,4.2,0.3,45.7,4-21,.190,22-45,.489,0-1,.000,,,,
245,,,,,Conf. games:,Conf. games:,15,22.4,-0.6,-8.4,83.4,12.0,47.8,41.1,9.3,9.1,3.8,18.4,6.2,0.4,56.5,2-13,.154,11-22,.500,0-1,.000,,,,
246,,,,,Top 100 quality games:,Top 100:,6,30.4,-0.8,-4.6,69.9,12.5,40.0,37.8,9.9,16.9,5.9,31.8,4.5,0.8,40.0,1-4,.250,4-10,.400,0-0,.000,,,,
247,,,,,Top 50 quality games:,Top 50:,2,27.5,-2.4,-4.1,26.1,8.2,0.0,0.0,5.3,22.0,9.6,0.0,5.8,2.6,0.0,0-0,.000,0-4,.000,0-0,.000,,,,
248,2012,Fr,4-0,Clay Johnson,Arkansas Pine Bluff,SWAC,32,53.2,-1.4,-6.7,76.1,12.7,47.2,52.5,1.8,7.2,15.8,41.8,0.8,2.7,62.5,30-45,.667,31-57,.544,2-15,.133,,,,
249,,,,,Conf. games:,Conf. games:,18,45.6,-0.4,-6.4,92.9,12.8,57.4,61.2,1.8,7.2,15.4,33.9,0.7,2.4,102.9,23-35,.657,18-29,.621,1-5,.200,,,,
250,,,,,Top 100 quality games:,Top 100:,6,74.6,-2.3,-6.5,64.4,14.8,45.7,48.5,1.7,6.2,16.8,48.1,1.2,2.3,34.8,5-8,.625,9-17,.529,1-6,.167,,,,
251,,,,,Top 50 quality games:,Top 50:,2,86.3,-2.6,-5.7,61.5,16.1,40.0,41.1,0.0,10.5,27.8,46.9,1.8,2.5,20.0,1-2,.500,4-8,.500,0-2,.000,,,,
252,2012,N/A,0,Edward Buford,Arkansas Pine Bluff,SWAC,6,2.0,0.0,-9.3,92.7,19.3,66.7,61.2,17.6,8.9,16.9,35.9,0.0,0.0,133.3,2-4,.500,2-3,.667,0-0,.000,,,,
253,,,,,Conf. games:,Conf. games:,5,3.2,0.2,-6.4,106.2,19.2,66.7,61.2,20.1,9.8,18.6,26.8,0.0,0.0,133.3,2-4,.500,2-3,.667,0-0,.000,,,,
254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,,DUNKS,At the rim,Other 2-PT, 3-Pt Jumpers,,,,,,,,,,,,,,,,,,,,,,,
256,2012,Sr,5-10,Derrius Nelson,Arkansas Pine Bluff,SWAC,16,7.4,-0.1,-7.5,88.3,13.5,50.0,53.1,2.3,3.5,13.0,31.9,0.0,0.6,25.0,3-4,.750,2-3,.667,4-13,.308,,,,
257,,,,,Conf. games:,Conf. games:,4,3.8,4.5,-5.4,371.7,1.9,0.0,105.3,0.0,4.2,20.1,0.0,0.0,0.0,0.0,2-2,1.000,0-0,.000,0-0,.000,,,,
258,,,,,Top 100 quality games:,Top 100:,5,11.3,-0.5,-12.4,53.9,19.3,18.8,22.3,3.8,0.0,15.3,22.3,0.0,0.0,25.0,1-2,.500,0-1,.000,1-7,.143,,,,
259,,,,,Top 50 quality games:,Top 50:,1,3.8,-0.1,-10.6,58.7,30.8,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1-2,.500,0-0,.000,0-1,.000,,,,
260,2012,Sr,6-9,Marvell Waithe,Arkansas,SEC,30,36.6,1.3,3.0,111.9,15.3,50.9,55.6,7.6,14.5,8.1,15.1,5.7,2.3,39.6,32-42,.762,36-71,.507,12-35,.343,,,,
261,,,,,Conf. games:,Conf. games:,14,39.4,0.8,0.2,101.8,12.4,49.0,50.6,5.0,15.0,6.1,14.8,3.0,2.3,9.6,4-5,.800,15-33,.455,7-19,.368,,,,
