,Yr,Cls,Ht,Player,Team,Conf.,G,Min%,PRPG!,ORtg,Usg,eFG,TS,OR,DR,Ast,TO,Blk,Stl,FTR,FT_raw,FT_pct,2P_raw,2P_pct,3P_raw,3P_pct,shit,shit,shit,shit
8648,2019,Fr,6-3,CJ Williamson,Mercer,SC,24,9.3,0.1,97.9,18.0,44.0,44.1,19.8,8.5,5.3,17.9,2.5,5.9,28.0,3-7,.429,11-25,.440,0-0,.000,,,,
8649,,,,,Conf. games:,Conf. games:,13,10.2,0.2,104.4,16.9,57.1,55.0,18.9,7.8,5.3,23.4,3.5,7.1,35.7,2-5,.400,8-14,.571,0-0,.000,,,,
8650,,,,,Top 100 quality games:,Top 100:,8,6.0,-0.1,83.9,13.2,50.0,46.1,4.9,15.1,0.0,18.2,0.0,7.3,75.0,1-3,.333,2-4,.500,0-0,.000,,,,
8651,,,,,Top 50 quality games:,Top 50:,4,5.0,-0.3,58.0,9.2,0.0,25.6,0.0,12.3,0.0,0.0,0.0,11.8,200.0,1-2,.500,0-1,.000,0-0,.000,,,,
8652,2019,Sr,6-10,Ebuka Izundu,Miami FL,ACC,32,68.7,4.2,126.0,18.7,65.8,66.7,14.3,20.6,8.1,15.5,5.0,1.7,35.3,54-79,.684,146-221,.661,1-3,.333,,,,
8653,,,,,Conf. games:,Conf. games:,18,69.9,4.3,122.1,19.0,63.5,65.0,15.2,18.8,7.2,16.8,2.9,1.6,32.5,29-41,.707,80-125,.640,0-1,.000,,,,
8654,,,,,Top 100 quality games:,Top 100:,18,70.2,4.6,125.0,18.2,63.2,65.2,13.2,19.2,7.0,14.0,3.1,1.4,40.5,35-49,.714,75-119,.630,1-2,.500,,,,
8655,,,,,Top 50 quality games:,Top 50:,12,71.5,4.4,120.6,17.5,62.7,65.1,13.7,17.6,6.7,17.9,2.7,1.7,37.3,21-28,.750,47-75,.627,0-0,.000,,,,
8656,2019,Jr,6-3,Dejan Vasiljevic,Miami FL,ACC,32,79.8,3.2,114.1,17.1,53.0,56.1,3.7,12.7,7.2,9.0,0.1,1.3,15.7,45-49,.918,44-91,.484,81-221,.367,,,,
8657,,,,,Conf. games:,Conf. games:,18,77.0,2.6,106.3,17.1,48.0,50.1,3.7,13.4,5.3,5.6,0.2,1.7,10.1,16-18,.889,29-56,.518,38-123,.309,,,,
8658,,,,,Top 100 quality games:,Top 100:,18,78.3,2.8,108.5,15.8,49.1,51.6,3.6,12.6,5.7,5.9,0.2,0.9,12.3,18-20,.900,24-49,.490,37-113,.327,,,,
8659,,,,,Top 50 quality games:,Top 50:,12,78.8,3.1,107.1,16.6,48.2,50.8,4.2,12.5,4.6,5.7,0.3,1.1,11.4,12-13,.923,19-35,.543,24-79,.304,,,,
8660,2019,So,5-7,Chris Lykes,Miami FL,ACC,32,84.2,3.2,99.1,27.3,47.9,52.7,1.5,7.8,20.3,18.3,0.1,2.3,34.7,114-146,.781,110-229,.480,61-192,.318,,,,
8661,,,,,Conf. games:,Conf. games:,18,86.3,3.7,99.8,26.4,46.3,51.4,1.6,7.1,19.1,15.6,0.2,2.0,32.4,63-78,.808,59-124,.476,35-117,.299,,,,
8662,,,,,Top 100 quality games:,Top 100:,18,87.2,2.9,91.1,28.8,44.5,48.5,1.2,8.5,20.6,18.1,0.2,2.2,25.4,52-67,.776,68-144,.472,33-120,.275,,,,
8663,,,,,Top 50 quality games:,Top 50:,12,86.8,3.3,91.7,28.9,43.8,47.3,1.9,8.2,22.5,16.9,0.3,2.3,23.2,31-41,.756,40-91,.440,25-86,.291,,,,
8664,2019,Sr,6-7,Anthony Lawrence II,Miami FL,ACC,32,83.4,2.9,104.3,21.1,53.5,56.7,3.1,20.3,18.8,20.6,2.4,2.1,29.3,69-91,.758,90-164,.549,51-147,.347,,,,
8665,,,,,Conf. games:,Conf. games:,18,81.5,3.2,103.4,21.6,53.3,56.9,3.1,20.6,19.9,21.1,1.7,1.7,35.2,43-58,.741,46-88,.523,28-77,.364,,,,
8666,,,,,Top 100 quality games:,Top 100:,18,81.1,1.9,93.3,21.1,48.1,51.6,1.9,19.7,16.8,21.4,1.5,1.5,34.0,38-55,.691,45-85,.529,22-77,.286,,,,
8667,,,,,Top 50 quality games:,Top 50:,12,81.4,2.6,95.8,21.0,47.2,52.0,1.4,21.9,18.1,20.5,1.5,1.4,37.7,30-40,.750,26-54,.481,16-52,.308,,,,
8668,2019,Sr,6-2,Zach Johnson,Miami FL,ACC,32,76.9,1.7,94.0,23.2,44.2,48.2,1.4,9.1,15.9,16.0,1.4,3.1,42.2,89-137,.650,94-211,.445,33-114,.289,,,,
8669,,,,,Conf. games:,Conf. games:,18,80.4,1.5,88.0,23.5,40.0,44.3,1.4,9.9,16.3,16.1,1.2,3.5,35.4,46-69,.667,51-128,.398,18-67,.269,,,,
8670,,,,,Top 100 quality games:,Top 100:,18,78.2,2.3,92.7,24.6,44.8,48.4,1.2,11.0,14.6,14.8,1.0,2.6,37.3,49-75,.653,60-129,.465,20-72,.278,,,,
8671,,,,,Top 50 quality games:,Top 50:,12,75.5,1.2,82.7,24.6,42.2,44.8,0.9,12.0,13.1,18.8,1.3,2.8,28.1,22-36,.611,33-79,.418,14-49,.286,,,,
8672,2019,So,6-10,Sam Waardenburg,Miami FL,ACC,32,62.1,0.9,102.0,13.2,48.9,53.6,5.0,11.6,8.6,20.5,1.5,1.2,38.8,39-52,.750,37-80,.463,19-54,.352,,,,
8673,,,,,Conf. games:,Conf. games:,18,61.1,1.5,107.1,12.8,53.1,58.8,5.6,10.6,9.8,23.2,2.1,1.2,46.9,24-30,.800,13-33,.394,14-31,.452,,,,
8674,,,,,Top 100 quality games:,Top 100:,18,59.3,1.8,110.5,12.6,60.3,64.3,5.0,12.7,6.6,22.8,1.0,1.0,49.2,24-31,.774,17-35,.486,14-28,.500,,,,
8675,,,,,Top 50 quality games:,Top 50:,12,61.0,1.9,108.0,12.9,59.5,63.7,5.4,13.5,8.8,25.4,1.2,0.8,45.2,15-19,.789,10-23,.435,10-19,.526,,,,
8676,2019,Fr,6-6,Anthony Mack,Miami FL,ACC,28,33.5,-0.4,84.7,12.0,39.8,40.6,1.6,6.3,7.8,15.9,1.0,1.6,4.5,3-4,.750,8-23,.348,18-65,.277,,,,
8677,,,,,Conf. games:,Conf. games:,18,40.6,-0.5,80.2,12.1,37.1,38.4,1.5,7.0,8.2,16.7,1.2,1.8,6.9,3-4,.750,5-16,.313,11-42,.262,,,,
8678,,,,,Top 100 quality games:,Top 100:,17,36.1,-1.1,69.6,10.4,29.4,29.4,0.9,7.0,6.9,8.6,0.4,1.4,0.0,0-0,.000,3-15,.200,8-36,.222,,,,
8679,,,,,Top 50 quality games:,Top 50:,12,40.8,-0.5,81.4,10.2,34.7,34.7,1.1,6.0,8.7,9.0,0.6,1.5,0.0,0-0,.000,2-11,.182,7-25,.280,,,,
8680,2019,Fr,6-10,Deng Gak,Miami FL,ACC,8,9.1,0.2,94.7,15.7,33.3,34.8,15.6,17.1,7.7,9.5,8.6,0.5,41.7,4-10,.400,8-23,.348,0-1,.000,,,,
8681,,,,,Top 100 quality games:,Top 100:,3,6.3,1.6,125.4,12.8,66.7,69.6,12.2,5.7,4.2,20.0,7.3,0.0,66.7,3-4,.750,4-6,.667,0-0,.000,,,,
8682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8683,,,,,Total:,4-10,.400,8-23,.348,0-1,.000,,,,,,,,,,,,,,,,,,,
8684,2019,So,6-1,Willie Herenton,Miami FL,ACC,16,2.3,0.3,124.9,18.0,54.5,58.6,3.8,3.9,0.0,0.0,0.0,0.0,18.2,2-2,1.000,0-3,.000,4-8,.500,,,,
8685,,,,,Conf. games:,Conf. games:,11,3.0,0.3,128.4,13.8,64.3,64.3,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,3-6,.500,,,,
8686,,,,,Top 100 quality games:,Top 100:,9,3.2,0.3,107.5,18.4,50.0,50.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-3,.000,3-6,.500,,,,
8687,,,,,Top 50 quality games:,Top 50:,8,3.9,0.2,96.9,17.8,42.9,42.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-2,.000,2-5,.400,,,,
8688,2019,So,6-4,Nike Sibande,Miami OH,MAC,30,76.3,2.6,100.1,27.7,47.0,51.0,3.1,15.8,9.1,14.1,1.3,1.7,37.8,105-151,.695,80-176,.455,72-224,.321,,,,
8689,,,,,Conf. games:,Conf. games:,18,76.8,2.4,97.8,26.7,47.6,51.3,2.8,15.7,6.2,13.7,0.8,2.2,40.0,62-92,.674,48-105,.457,41-125,.328,,,,
8690,,,,,Top 100 quality games:,Top 100:,11,77.5,3.2,99.3,29.2,46.6,50.3,3.4,15.6,13.8,13.7,0.4,1.8,39.6,39-59,.661,29-66,.439,27-83,.325,,,,
8691,,,,,Top 50 quality games:,Top 50:,4,71.3,3.7,104.4,29.0,53.9,55.4,2.8,10.2,10.0,14.0,0.0,1.0,39.2,12-20,.600,11-24,.458,11-27,.407,,,,
8692,2019,Jr,6-8,Bam Bowman,Miami OH,MAC,30,64.0,2.4,112.5,19.3,52.7,56.0,8.7,15.8,5.4,13.0,1.6,0.8,39.0,61-87,.701,74-144,.514,29-79,.367,,,,
8693,,,,,Conf. games:,Conf. games:,18,73.1,2.0,104.5,19.0,49.3,53.2,6.7,16.9,5.1,13.9,1.5,1.0,37.3,40-56,.714,44-92,.478,20-58,.345,,,,
8694,,,,,Top 100 quality games:,Top 100:,11,57.0,1.9,102.6,21.1,50.6,53.4,6.3,13.7,5.8,15.8,2.0,0.5,31.6,17-25,.680,19-46,.413,14-33,.424,,,,
8695,,,,,Top 50 quality games:,Top 50:,4,64.4,1.8,98.1,21.8,50.0,52.4,6.1,20.6,9.8,18.1,2.1,0.6,34.4,7-11,.636,13-22,.591,2-10,.200,,,,
8696,2019,So,6-7,Dalonte Brown,Miami OH,MAC,30,64.9,2.1,106.2,21.6,50.2,54.2,6.0,15.8,4.0,14.2,1.2,1.4,30.3,64-82,.780,64-122,.525,48-149,.322,,,,
8697,,,,,Conf. games:,Conf. games:,18,60.6,1.5,100.6,20.6,47.1,51.9,5.5,15.3,4.6,14.8,1.8,1.7,33.1,36-46,.783,28-58,.483,25-81,.309,,,,
8698,,,,,Top 100 quality games:,Top 100:,11,68.0,1.5,96.8,20.0,42.6,48.3,4.2,13.8,3.1,12.9,0.8,2.2,33.0,25-31,.806,22-46,.478,12-48,.250,,,,
8699,,,,,Top 50 quality games:,Top 50:,4,62.5,1.3,95.6,19.6,48.2,52.7,5.3,13.8,4.6,20.7,1.1,0.6,32.1,7-9,.778,6-13,.462,5-15,.333,,,,
8700,2019,So,6-5,Jalen Adaway,Miami OH,MAC,29,60.6,1.4,111.3,13.8,53.0,54.5,3.9,19.3,5.8,10.5,1.0,0.7,29.9,30-49,.612,66-123,.537,14-41,.341,,,,
8701,,,,,Conf. games:,Conf. games:,18,64.6,1.4,106.6,14.8,50.5,52.8,5.2,19.1,4.7,10.9,1.0,0.7,33.3,23-36,.639,44-85,.518,7-23,.304,,,,
8702,,,,,Top 100 quality games:,Top 100:,10,51.8,0.7,102.1,12.2,50.0,51.7,4.2,17.1,3.8,14.9,1.1,0.5,15.6,5-7,.714,15-35,.429,5-10,.500,,,,
8703,,,,,Top 50 quality games:,Top 50:,4,65.0,-1.4,78.0,10.4,33.3,36.9,4.0,16.3,2.0,16.0,0.0,1.1,11.1,2-2,1.000,6-16,.375,0-2,.000,,,,
8704,2019,Sr,6-2,Darrian Ringo,Miami OH,MAC,30,64.5,1.4,98.3,21.3,44.7,52.2,2.5,9.8,34.3,28.0,0.9,4.4,53.8,71-92,.772,51-101,.505,17-70,.243,,,,
8705,,,,,Conf. games:,Conf. games:,18,68.3,1.3,94.1,22.2,40.4,50.0,2.5,9.6,34.7,27.5,0.9,3.7,53.0,51-61,.836,33-66,.500,9-49,.184,,,,
8706,,,,,Top 100 quality games:,Top 100:,11,61.1,0.9,90.1,21.2,46.0,50.0,3.1,11.0,31.2,30.3,0.5,2.2,33.9,15-21,.714,18-35,.514,7-27,.259,,,,
8707,,,,,Top 50 quality games:,Top 50:,4,56.9,-0.7,73.4,19.0,33.3,43.2,2.3,14.0,22.5,36.9,1.2,2.6,33.3,6-6,1.000,3-10,.300,2-8,.250,,,,
8708,2019,Fr,5-8,Mekhi Lairy,Miami OH,MAC,30,43.0,1.3,105.6,20.3,48.7,53.3,3.8,6.8,17.6,17.8,0.0,1.7,24.7,34-39,.872,41-87,.471,24-71,.338,,,,
8709,,,,,Conf. games:,Conf. games:,18,42.3,1.2,101.7,21.2,48.4,53.3,2.9,5.8,16.4,17.9,0.0,1.9,30.5,24-29,.828,25-56,.446,14-39,.359,,,,
8710,,,,,Top 100 quality games:,Top 100:,11,39.1,0.3,85.0,21.2,36.1,39.6,3.7,9.6,13.4,14.7,0.0,1.7,11.5,7-7,1.000,13-38,.342,6-23,.261,,,,
8711,,,,,Top 50 quality games:,Top 50:,4,54.4,-0.4,75.4,21.0,29.7,33.9,2.4,8.5,13.1,12.7,0.0,0.7,12.5,4-4,1.000,8-23,.348,1-9,.111,,,,
8712,2019,Sr,6-5,Abdoulaye Harouna,Miami OH,MAC,30,36.1,0.5,93.2,21.7,49.6,53.8,3.5,12.1,12.8,26.7,0.6,1.4,26.6,28-34,.824,29-64,.453,23-64,.359,,,,
8713,,,,,Conf. games:,Conf. games:,18,35.7,0.5,91.3,21.8,49.4,53.2,2.6,11.9,16.4,26.7,0.9,1.4,20.8,14-16,.875,14-35,.400,16-42,.381,,,,
8714,,,,,Top 100 quality games:,Top 100:,11,37.7,1.2,102.6,21.0,55.0,57.8,2.5,12.8,10.4,20.5,0.0,3.2,30.0,11-15,.733,14-24,.583,9-26,.346,,,,
8715,,,,,Top 50 quality games:,Top 50:,4,25.0,0.3,79.8,31.4,43.8,47.7,7.9,7.9,6.3,27.7,0.0,1.5,37.5,4-6,.667,4-7,.571,2-9,.222,,,,
8716,2019,So,6-6,Precious Ayah,Miami OH,MAC,24,19.1,0.1,101.4,9.8,51.7,51.2,7.6,18.9,1.7,18.1,3.7,2.6,44.8,6-13,.462,12-24,.500,2-5,.400,,,,
8717,,,,,Conf. games:,Conf. games:,17,25.5,0.4,110.5,9.8,58.3,56.3,6.0,17.9,2.2,12.9,3.7,2.5,54.2,6-13,.462,11-20,.550,2-4,.500,,,,
8718,,,,,Top 100 quality games:,Top 100:,9,20.0,-0.3,83.4,10.6,45.8,39.2,4.8,21.5,4.7,12.8,4.2,2.7,58.3,1-7,.143,4-9,.444,1-3,.333,,,,
8719,,,,,Top 50 quality games:,Top 50:,4,20.6,0.1,94.3,13.6,87.5,54.6,3.2,22.5,6.7,13.0,6.7,1.8,175.0,1-7,.143,2-3,.667,1-1,1.000,,,,
8720,2019,So,6-4,Milos Jovic,Miami OH,MAC,25,22.7,-0.2,87.2,14.2,58.7,57.2,2.0,9.9,5.8,31.8,1.3,0.6,41.3,9-19,.474,12-25,.480,10-21,.476,,,,
8721,,,,,Conf. games:,Conf. games:,15,23.9,0.2,96.5,14.7,62.1,62.0,1.9,8.9,5.0,27.4,1.3,0.7,36.4,7-12,.583,10-20,.500,7-13,.538,,,,
8722,,,,,Top 100 quality games:,Top 100:,10,31.4,-0.9,69.2,15.1,52.5,49.7,1.5,12.0,4.5,37.1,1.8,1.3,65.0,5-13,.385,6-14,.429,3-6,.500,,,,
8723,,,,,Top 50 quality games:,Top 50:,4,35.6,0.2,94.8,13.4,45.8,50.4,0.0,13.0,3.8,15.2,1.9,2.0,33.3,3-4,.750,4-9,.444,1-3,.333,,,,
8724,2019,Sr,6-8,Aleks Abrams,Miami OH,MAC,29,21.3,-0.3,82.6,13.3,32.3,35.0,19.0,17.8,2.1,30.8,7.5,0.9,41.9,6-13,.462,10-31,.323,0-0,.000,,,,
8725,,,,,Conf. games:,Conf. games:,17,14.8,0.1,100.2,13.0,46.2,48.5,21.7,12.4,1.8,29.2,5.4,0.0,23.1,2-3,.667,6-13,.462,0-0,.000,,,,
8726,,,,,Top 100 quality games:,Top 100:,10,25.9,-0.1,89.4,11.9,38.5,39.0,18.5,13.5,0.0,26.4,9.7,1.1,38.5,2-5,.400,5-13,.385,0-0,.000,,,,
8727,,,,,Top 50 quality games:,Top 50:,3,16.3,0.1,86.9,17.1,50.0,50.0,28.3,12.2,0.0,39.1,8.5,0.0,0.0,0-0,.000,2-4,.500,0-0,.000,,,,
8728,2019,Fr,6-9,Elijah McNamara,Miami OH,MAC,27,19.8,-0.5,76.2,15.0,33.3,34.5,3.6,10.3,7.3,16.3,2.5,0.7,13.3,4-8,.500,11-27,.407,6-33,.182,,,,
8729,,,,,Conf. games:,Conf. games:,15,13.5,-0.8,53.0,14.7,22.5,23.9,3.4,11.3,9.8,28.2,3.5,0.6,10.0,1-2,.500,3-8,.375,1-12,.083,,,,
8730,,,,,Top 100 quality games:,Top 100:,9,20.9,-0.4,77.0,15.0,33.3,35.4,1.1,7.7,4.6,8.6,0.0,1.3,25.0,3-6,.500,5-10,.500,2-14,.143,,,,
8731,,,,,Top 50 quality games:,Top 50:,3,26.3,-0.5,80.3,13.7,35.0,36.5,0.0,10.1,10.1,10.1,0.0,0.0,20.0,1-2,.500,2-4,.500,1-6,.167,,,,
8732,2019,So,6-0,Isaiah Coleman-Lands,Miami OH,MAC,6,6.0,1.2,120.4,17.3,54.5,57.4,1.5,6.5,11.7,9.4,1.7,2.5,22.7,4-5,.800,0-1,.000,8-21,.381,,,,
8733,,,,,Top 100 quality games:,Top 100:,3,8.4,1.9,138.5,13.1,60.0,60.0,2.9,3.2,12.4,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,4-9,.444,,,,
8734,,,,,Top 50 quality games:,Top 50:,1,0.3,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
8735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8736,2019,Fr,6-7,Ignas Brazdeikis,Michigan,B10,37,74.1,4.0,110.7,24.6,53.1,57.3,4.6,16.1,6.1,10.5,1.7,1.5,36.9,116-150,.773,132-264,.500,56-143,.392,,,,
8737,,,,,Conf. games:,Conf. games:,20,74.8,4.0,108.6,24.1,52.5,56.4,3.7,16.2,5.8,10.2,1.7,1.5,32.3,55-71,.775,63-138,.457,35-82,.427,,,,
8738,,,,,Top 100 quality games:,Top 100:,28,76.9,4.3,109.4,24.3,53.2,57.4,4.2,16.2,4.6,10.6,1.8,1.5,34.8,87-110,.791,99-201,.493,46-115,.400,,,,
8739,,,,,Top 50 quality games:,Top 50:,20,75.0,3.7,106.3,23.5,53.7,57.0,4.3,16.3,4.4,11.3,1.7,1.3,27.3,46-59,.780,71-139,.511,30-77,.390,,,,
8740,2019,Jr,7-1,Jon Teske,Michigan,B10,37,69.6,3.5,120.1,17.1,56.5,57.3,8.4,20.2,6.4,6.3,7.4,1.6,34.6,54-91,.593,114-186,.613,23-77,.299,,,,
8741,,,,,Conf. games:,Conf. games:,20,75.1,5.1,127.1,17.7,59.6,61.0,8.2,19.3,5.5,4.6,7.2,1.3,34.8,37-56,.661,66-106,.623,20-55,.364,,,,
8742,,,,,Top 100 quality games:,Top 100:,28,72.9,4.4,122.8,17.4,58.2,59.2,8.2,19.3,7.0,6.1,7.1,1.1,37.7,48-78,.615,92-142,.648,19-65,.292,,,,
8743,,,,,Top 50 quality games:,Top 50:,20,73.1,4.1,119.8,17.1,56.9,58.1,7.5,20.1,8.3,6.8,7.8,1.5,34.7,31-50,.620,61-92,.663,14-52,.269,,,,
8744,2019,So,6-5,Jordan Poole,Michigan,B10,37,82.6,3.4,108.4,20.0,53.8,57.3,0.8,9.4,13.0,14.1,0.7,2.0,24.4,75-90,.833,86-166,.518,75-203,.369,,,,
8745,,,,,Conf. games:,Conf. games:,20,87.3,3.3,102.8,20.6,50.9,54.4,0.7,7.2,11.0,13.7,0.7,1.9,23.0,41-50,.820,55-104,.529,37-113,.327,,,,
8746,,,,,Top 100 quality games:,Top 100:,28,84.9,3.5,104.8,20.9,52.0,55.5,0.5,8.6,13.0,13.9,0.5,2.1,24.1,59-72,.819,73-138,.529,55-161,.342,,,,
8747,,,,,Top 50 quality games:,Top 50:,20,85.4,3.4,102.9,21.3,50.9,54.3,0.3,9.4,12.6,12.2,0.5,2.2,22.4,41-50,.820,52-105,.495,41-118,.347,,,,
8748,2019,Jr,6-0,Zavier Simpson,Michigan,B10,37,84.7,3.3,108.0,19.3,48.8,50.6,1.6,15.0,36.5,18.8,0.2,2.6,19.3,38-57,.667,96-191,.503,32-104,.308,,,,
8749,,,,,Conf. games:,Conf. games:,20,88.9,4.1,107.4,21.4,47.7,50.2,2.3,14.4,34.5,15.8,0.1,2.3,18.3,27-36,.750,67-126,.532,18-71,.254,,,,
8750,,,,,Top 100 quality games:,Top 100:,28,87.7,3.7,106.7,19.9,47.3,49.4,1.9,13.8,36.6,17.7,0.2,2.5,20.6,33-49,.673,84-163,.515,19-75,.253,,,,
8751,,,,,Top 50 quality games:,Top 50:,20,87.8,3.8,106.0,20.3,47.7,49.6,2.0,13.6,37.3,17.2,0.1,2.7,20.2,23-35,.657,57-116,.491,17-57,.298,,,,
8752,2019,So,6-7,Isaiah Livers,Michigan,B10,35,53.6,2.7,120.6,15.7,61.8,63.6,3.9,15.7,6.1,11.4,2.4,1.9,20.6,32-41,.780,45-77,.584,52-122,.426,,,,
8753,,,,,Conf. games:,Conf. games:,18,50.9,2.0,110.3,14.5,55.0,58.2,2.9,16.8,4.1,12.5,2.2,1.5,24.4,18-22,.818,15-30,.500,23-60,.383,,,,
8754,,,,,Top 100 quality games:,Top 100:,26,52.6,2.5,116.5,15.0,60.6,62.5,2.8,15.2,5.0,11.9,2.1,1.4,18.3,21-26,.808,29-53,.547,38-89,.427,,,,
8755,,,,,Top 50 quality games:,Top 50:,19,53.0,2.4,114.7,15.1,59.8,62.0,3.1,13.3,4.6,11.5,2.4,1.3,17.6,15-18,.833,25-40,.625,24-62,.387,,,,
8756,2019,Sr,6-6,Charles Matthews,Michigan,B10,34,72.3,2.5,98.0,23.6,47.2,50.1,5.7,12.6,9.3,13.9,1.5,2.1,34.9,80-124,.645,124-258,.481,29-97,.299,,,,
8757,,,,,Conf. games:,Conf. games:,17,69.9,2.0,92.6,22.1,46.2,48.7,4.4,13.4,10.0,16.9,0.9,1.9,24.3,28-42,.667,56-127,.441,16-46,.348,,,,
8758,,,,,Top 100 quality games:,Top 100:,25,69.6,2.1,93.8,22.3,45.1,47.9,5.1,12.8,9.5,14.5,1.7,1.8,31.7,49-77,.636,78-174,.448,21-69,.304,,,,
8759,,,,,Top 50 quality games:,Top 50:,18,72.1,2.0,91.3,22.9,45.9,48.7,3.7,13.1,9.8,15.8,2.0,1.3,30.8,36-56,.643,61-131,.466,15-51,.294,,,,
8760,2019,So,6-1,Eli Brooks,Michigan,B10,37,32.2,0.2,94.1,13.4,44.9,45.5,0.5,10.4,15.1,16.3,0.6,1.4,4.1,3-4,.750,23-50,.460,14-48,.292,,,,
8761,,,,,Conf. games:,Conf. games:,20,25.4,-0.7,70.6,11.6,30.0,30.0,1.2,6.7,11.8,18.2,0.5,1.8,0.0,0-0,.000,6-22,.273,3-13,.231,,,,
8762,,,,,Top 100 quality games:,Top 100:,28,28.3,-0.0,87.2,13.3,43.7,44.1,0.8,9.5,12.5,19.1,0.6,1.6,1.6,1-1,1.000,14-36,.389,9-27,.333,,,,
8763,,,,,Top 50 quality games:,Top 50:,20,27.4,0.1,88.3,14.3,45.8,46.4,1.1,11.7,11.0,17.6,0.9,1.7,2.1,1-1,1.000,13-28,.464,6-20,.300,,,,
8764,2019,Jr,6-10,Austin Davis,Michigan,B10,25,6.4,0.3,107.5,15.2,63.2,61.2,8.8,14.3,6.3,21.5,1.1,0.7,15.8,1-3,.333,12-19,.632,0-0,.000,,,,
8765,,,,,Conf. games:,Conf. games:,12,5.0,0.2,113.0,9.5,80.0,80.0,2.9,17.0,4.7,32.3,0.0,0.0,0.0,0-0,.000,4-5,.800,0-0,.000,,,,
8766,,,,,Top 100 quality games:,Top 100:,18,5.0,0.1,99.0,11.7,71.4,71.4,6.4,18.0,6.6,37.7,0.0,0.0,0.0,0-0,.000,5-7,.714,0-0,.000,,,,
8767,,,,,Top 50 quality games:,Top 50:,13,4.9,0.2,110.8,12.1,66.7,66.7,6.1,14.2,9.8,26.0,0.0,0.0,0.0,0-0,.000,4-6,.667,0-0,.000,,,,
8768,2019,So,6-0,Luke Wilson,Michigan,B10,10,1.1,-0.4,14.8,17.4,0.0,0.0,7.4,7.0,0.0,44.3,0.0,0.0,0.0,0-0,.000,0-1,.000,0-2,.000,,,,
8769,,,,,Conf. games:,Conf. games:,4,0.6,-0.1,63.5,13.1,0.0,0.0,23.6,22.7,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
8770,,,,,Top 100 quality games:,Top 100:,6,0.6,-0.3,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-2,.000,,,,
8771,,,,,Top 50 quality games:,Top 50:,4,0.5,-0.3,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-1,.000,,,,
8772,2019,So,6-5,C.J. Baird,Michigan,B10,13,1.4,0.1,87.0,25.7,45.0,45.0,5.6,5.3,0.0,11.4,0.0,0.0,0.0,0-0,.000,0-2,.000,3-8,.375,,,,
8773,,,,,Conf. games:,Conf. games:,3,0.4,0.4,146.5,33.7,75.0,75.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,1-1,1.000,,,,
8774,,,,,Top 100 quality games:,Top 100:,8,0.9,0.1,88.5,35.8,50.0,50.0,11.9,11.2,0.0,17.2,0.0,0.0,0.0,0-0,.000,0-1,.000,2-5,.400,,,,
8775,,,,,Top 50 quality games:,Top 50:,6,0.9,0.0,74.8,37.3,30.0,30.0,16.9,15.9,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,1-4,.250,,,,
8776,2019,Fr,6-11,Colin Castleton,Michigan,B10,19,4.5,0.0,80.6,26.2,40.9,40.0,14.2,21.7,3.0,17.5,6.1,0.9,40.9,3-9,.333,9-19,.474,0-3,.000,,,,
8777,,,,,Conf. games:,Conf. games:,6,4.1,0.6,109.2,21.2,58.3,57.9,7.2,17.2,0.0,8.8,6.1,1.9,16.7,1-2,.500,7-10,.700,0-2,.000,,,,
8778,,,,,Top 100 quality games:,Top 100:,13,4.6,0.2,91.7,20.4,50.0,50.1,9.2,15.0,0.0,17.4,7.8,1.2,12.5,1-2,.500,8-14,.571,0-2,.000,,,,
8779,,,,,Top 50 quality games:,Top 50:,10,5.0,-0.2,70.2,13.8,37.5,37.5,5.9,16.6,0.0,22.3,7.8,1.5,0.0,0-0,.000,3-7,.429,0-1,.000,,,,
8780,2019,Fr,6-0,David DeJulius,Michigan,B10,25,6.5,-0.5,48.6,20.6,21.7,21.3,1.2,12.8,9.1,15.5,0.0,3.2,20.0,1-6,.167,5-15,.333,1-15,.067,,,,
8781,,,,,Conf. games:,Conf. games:,12,6.5,-0.4,52.0,19.9,22.2,21.1,2.3,19.7,7.0,5.9,0.0,3.5,11.1,0-2,.000,4-13,.308,0-5,.000,,,,
8782,,,,,Top 100 quality games:,Top 100:,17,5.9,-0.3,58.8,20.3,23.9,24.1,1.8,15.2,8.2,4.6,0.0,1.9,17.4,1-4,.250,4-12,.333,1-11,.091,,,,
